Date,Time,Open,High,Low,Close,Volume
05/01/2024,00:00:00,17527.25,17527.5,17525.5,17525.5,74
05/01/2024,00:02:00,17526.0,17526.25,17524.75,17525.5,68
05/01/2024,00:04:00,17525.5,17527.0,17525.0,17525.75,44
05/01/2024,00:06:00,17525.25,17528.0,17525.25,17527.0,34
05/01/2024,00:08:00,17527.5,17527.5,17523.75,17524.0,62
05/01/2024,00:10:00,17524.25,17524.75,17523.25,17524.0,48
05/01/2024,00:12:00,17524.5,17525.0,17524.25,17524.75,12
05/01/2024,00:14:00,17524.25,17525.25,17523.5,17523.75,23
05/01/2024,00:16:00,17524.0,17524.75,17520.25,17522.5,131
05/01/2024,00:18:00,17523.0,17524.25,17522.5,17522.75,34
05/01/2024,00:20:00,17523.25,17524.0,17522.25,17523.25,44
05/01/2024,00:22:00,17523.75,17523.75,17519.5,17520.25,86
05/01/2024,00:24:00,17519.75,17519.75,17516.5,17519.0,145
05/01/2024,00:26:00,17518.5,17518.5,17514.5,17515.0,77
05/01/2024,00:28:00,17515.5,17515.75,17511.5,17512.25,112
05/01/2024,00:30:00,17512.5,17514.25,17509.75,17511.5,144
05/01/2024,00:32:00,17510.5,17513.75,17510.25,17513.0,56
05/01/2024,00:34:00,17513.0,17516.0,17513.0,17516.0,81
05/01/2024,00:36:00,17516.5,17517.5,17515.75,17515.75,62
05/01/2024,00:38:00,17515.5,17516.0,17513.75,17515.25,60
05/01/2024,00:40:00,17515.25,17515.25,17506.5,17507.75,237
05/01/2024,00:42:00,17507.75,17510.25,17505.75,17508.0,144
05/01/2024,00:44:00,17507.75,17510.5,17507.5,17509.5,93
05/01/2024,00:46:00,17510.0,17512.75,17509.5,17510.75,81
05/01/2024,00:48:00,17510.75,17512.5,17510.5,17511.75,26
05/01/2024,00:50:00,17511.25,17512.75,17510.5,17512.0,64
05/01/2024,00:52:00,17512.0,17514.0,17512.0,17513.0,37
05/01/2024,00:54:00,17512.75,17513.5,17512.5,17513.0,41
05/01/2024,00:56:00,17512.75,17513.0,17509.75,17510.25,90
05/01/2024,00:58:00,17509.5,17509.5,17507.0,17508.25,98
05/01/2024,01:00:00,17507.5,17515.5,17504.0,17515.25,305
05/01/2024,01:02:00,17514.75,17517.0,17510.25,17511.5,223
05/01/2024,01:04:00,17511.0,17511.0,17504.5,17507.0,143
05/01/2024,01:06:00,17507.0,17507.75,17494.25,17497.25,388
05/01/2024,01:08:00,17497.25,17499.0,17495.75,17498.5,110
05/01/2024,01:10:00,17498.0,17499.5,17496.5,17498.75,125
