,Open,High,Low,Close,Volume
2024-01-02 00:15:00,17303.5,17304.25,17285.0,17286.75,814
2024-01-02 00:30:00,17286.5,17299.25,17279.25,17298.25,1224
2024-01-02 00:45:00,17297.5,17298.75,17267.0,17271.0,1745
2024-01-02 01:00:00,17272.25,17279.0,17262.75,17272.25,2246
2024-01-02 01:15:00,17272.0,17287.5,17271.25,17283.75,1543
2024-01-02 01:30:00,17284.25,17318.75,17279.0,17314.0,2763
2024-01-02 01:45:00,17313.5,17320.0,17304.0,17315.25,1661
2024-01-02 02:00:00,17315.75,17331.75,17313.25,17323.25,3739
2024-01-02 02:15:00,17323.25,17352.25,17318.5,17349.75,3683
2024-01-02 02:30:00,17349.0,17349.75,17326.25,17344.75,3612
2024-01-02 02:45:00,17344.75,17353.5,17336.5,17351.5,2037
2024-01-02 03:00:00,17351.25,17356.0,17324.25,17335.75,3664
2024-01-02 03:15:00,17336.5,17347.25,17332.0,17334.25,1459
2024-01-02 03:30:00,17333.75,17343.5,17321.75,17326.25,2010
2024-01-02 03:45:00,17326.75,17338.75,17326.25,17331.0,1275
2024-01-02 04:00:00,17331.75,17350.0,17326.0,17346.0,1796
2024-01-02 04:15:00,17345.75,17347.0,17337.75,17344.25,1189
2024-01-02 04:30:00,17344.75,17349.25,17340.5,17347.5,1171
2024-01-02 04:45:00,17347.75,17354.5,17345.75,17353.0,1372
2024-01-02 05:00:00,17352.5,17358.0,17335.5,17335.75,2496
2024-01-02 05:15:00,17335.75,17343.75,17332.0,17337.25,2058
2024-01-02 05:30:00,17337.25,17342.0,17329.25,17336.5,1861
2024-01-02 05:45:00,17335.75,17339.25,17325.5,17337.5,1685
2024-01-02 06:00:00,17338.0,17354.25,17329.25,17340.5,3528
2024-01-02 06:15:00,17340.75,17350.25,17337.0,17344.75,2142
2024-01-02 06:30:00,17345.5,17361.0,17343.25,17360.75,2467
2024-01-02 06:45:00,17360.25,17363.75,17343.25,17346.75,2895
2024-01-02 07:00:00,17346.0,17347.0,17311.25,17317.75,4643
2024-01-02 07:15:00,17318.0,17329.5,17302.25,17325.5,6015
2024-01-02 07:30:00,17327.5,17357.75,17321.0,17337.75,9761
2024-01-02 07:45:00,17337.5,17352.75,17334.0,17336.25,4109
2024-01-02 08:00:00,17335.75,17351.0,17319.0,17336.5,6312
2024-01-02 08:15:00,17336.25,17339.5,17300.0,17307.0,7561
2024-01-02 08:30:00,17306.5,17337.75,17294.25,17327.75,38517
2024-01-02 08:45:00,17327.75,17335.5,17285.25,17303.5,30225
2024-01-02 09:00:00,17300.25,17358.25,17270.0,17344.5,37113
2024-01-02 09:15:00,17344.0,17369.25,17312.5,17368.25,24863
2024-01-02 09:30:00,17368.25,17371.75,17334.75,17343.5,19588
2024-01-02 09:45:00,17343.75,17351.5,17273.0,17273.25,27118
2024-01-02 10:00:00,17273.25,17294.0,17264.0,17278.0,21924
2024-01-02 10:15:00,17277.75,17299.25,17275.0,17280.5,17676
2024-01-02 10:30:00,17280.25,17329.5,17279.5,17319.25,19042
2024-01-02 10:45:00,17319.25,17335.0,17307.25,17324.75,13585
2024-01-02 11:00:00,17325.0,17392.75,17322.5,17380.0,27112
2024-01-02 11:15:00,17379.5,17385.25,17341.25,17344.75,12983
2024-01-02 11:30:00,17344.25,17354.0,17335.0,17345.75,13948
2024-01-02 11:45:00,17345.5,17414.0,17344.75,17383.25,23881
2024-01-02 12:00:00,17383.5,17386.0,17329.0,17372.75,20183
2024-01-02 12:15:00,17372.25,17384.0,17359.75,17373.25,12450
2024-01-02 12:30:00,17373.75,17401.5,17340.75,17354.25,20287
2024-01-02 12:45:00,17354.0,17390.5,17353.25,17373.5,12654
2024-01-02 13:00:00,17373.5,17411.25,17373.0,17384.0,14624
2024-01-02 13:15:00,17384.25,17406.25,17377.75,17395.5,11467
2024-01-02 13:30:00,17395.5,17407.5,17381.0,17403.0,10379
2024-01-02 13:45:00,17403.0,17437.0,17402.5,17433.25,17299
2024-01-02 14:00:00,17433.25,17450.75,17418.25,17434.5,15672
2024-01-02 14:15:00,17434.5,17443.75,17427.25,17438.25,8428
2024-01-02 14:30:00,17438.25,17453.25,17437.5,17438.5,10497
2024-01-02 14:45:00,17438.0,17442.5,17404.25,17440.25,26010
2024-01-02 15:00:00,17440.25,17555.0,17416.5,17544.75,30292
2024-01-02 15:15:00,17544.25,17584.0,17544.25,17582.0,9502
2024-01-02 15:30:00,17582.75,17620.5,17554.75,17609.0,13933
2024-01-02 15:45:00,17609.25,17646.75,17592.25,17628.0,7354
2024-01-02 17:00:00,17588.0,17607.5,17578.5,17581.0,5106
2024-01-02 17:15:00,17581.5,17596.0,17579.75,17591.0,1753
2024-01-02 17:30:00,17590.5,17600.75,17583.75,17597.0,1752
2024-01-02 17:45:00,17597.5,17598.5,17589.25,17593.5,988
2024-01-02 18:00:00,17593.0,17594.5,17584.25,17586.75,1229
2024-01-02 18:15:00,17586.25,17592.75,17581.0,17590.75,1179
2024-01-02 18:30:00,17590.5,17594.0,17588.75,17593.5,637
2024-01-02 18:45:00,17593.25,17602.0,17591.75,17602.0,1084
2024-01-02 19:00:00,17602.25,17615.0,17598.25,17611.25,1779
2024-01-02 19:15:00,17611.25,17619.5,17608.0,17614.0,1199
2024-01-02 19:30:00,17614.0,17631.75,17612.75,17620.25,1878
2024-01-02 19:45:00,17620.5,17623.75,17614.25,17621.5,1059
2024-01-02 20:00:00,17621.25,17624.5,17614.75,17615.25,750
2024-01-02 20:15:00,17615.5,17617.75,17604.75,17610.25,1508
2024-01-02 20:30:00,17610.75,17617.25,17609.25,17616.75,656
2024-01-02 20:45:00,17616.5,17620.25,17614.25,17618.75,641
2024-01-02 21:00:00,17619.25,17621.25,17614.0,17616.0,673
2024-01-02 21:15:00,17616.5,17617.5,17608.0,17608.5,782
2024-01-02 21:30:00,17608.75,17611.0,17601.5,17605.25,839
2024-01-02 21:45:00,17605.25,17608.75,17601.25,17602.75,624
2024-01-02 22:00:00,17602.5,17606.0,17599.5,17604.5,660
2024-01-02 22:15:00,17605.0,17610.75,17605.0,17609.75,531
2024-01-02 22:30:00,17609.75,17612.25,17607.5,17608.5,340
2024-01-02 22:45:00,17608.25,17610.0,17600.75,17606.5,642
2024-01-02 23:00:00,17606.75,17612.25,17603.0,17611.25,537
2024-01-02 23:15:00,17611.75,17618.0,17607.5,17618.0,607
2024-01-02 23:30:00,17617.5,17618.75,17608.75,17612.0,695
2024-01-02 23:45:00,17611.75,17613.5,17609.0,17612.0,365
2024-01-03 00:00:00,18127.75,18137.5,18126.5,18136.5,1350
2024-01-03 00:15:00,18137.0,18142.5,18134.75,18140.5,1248
2024-01-03 00:30:00,18141.0,18142.5,18130.25,18136.0,744
2024-01-03 00:45:00,18136.5,18141.75,18134.0,18140.25,503
2024-01-03 01:00:00,18140.5,18157.0,18134.0,18146.5,3147
2024-01-03 01:15:00,18146.25,18154.5,18144.5,18152.75,1300
2024-01-03 01:30:00,18152.5,18163.0,18150.5,18156.25,1757
2024-01-03 01:45:00,18156.0,18157.25,18150.75,18154.75,960
2024-01-03 02:00:00,18154.5,18156.5,18138.25,18139.25,2708
2024-01-03 02:15:00,18139.0,18144.75,18131.25,18135.25,2073
2024-01-03 02:30:00,18135.25,18137.75,18124.25,18127.25,2260
2024-01-03 02:45:00,18127.25,18130.0,18116.0,18123.75,2681
2024-01-03 03:00:00,18124.0,18134.0,18118.25,18131.75,2619
2024-01-03 03:15:00,18131.5,18146.75,18130.75,18140.0,2411
2024-01-03 03:30:00,18140.5,18146.0,18128.75,18141.0,2256
2024-01-03 03:45:00,18140.75,18142.5,18126.5,18128.25,1706
2024-01-03 04:00:00,18127.5,18128.0,18087.0,18088.75,4057
2024-01-03 04:15:00,18088.75,18092.0,18029.5,18042.0,8325
2024-01-03 04:30:00,18042.0,18076.5,18040.0,18071.0,4935
2024-01-03 04:45:00,18071.0,18074.5,18049.0,18064.75,2927
2024-01-03 05:00:00,18064.75,18074.0,18059.0,18072.75,2388
2024-01-03 05:15:00,18073.0,18082.5,18071.0,18081.25,2407
2024-01-03 05:30:00,18081.5,18089.0,18072.25,18085.75,2358
2024-01-03 05:45:00,18085.25,18094.5,18084.0,18092.5,1731
2024-01-03 06:00:00,18092.25,18096.0,18078.25,18085.75,2669
2024-01-03 06:15:00,18086.0,18093.25,18074.25,18079.5,1983
2024-01-03 06:30:00,18079.25,18092.0,18076.25,18089.75,1613
2024-01-03 06:45:00,18088.75,18103.5,18087.75,18092.5,2567
2024-01-03 07:00:00,18093.25,18109.0,18090.75,18107.0,2798
2024-01-03 07:15:00,18107.0,18110.5,18087.25,18102.5,3222
2024-01-03 07:30:00,18102.5,18109.25,18070.5,18083.5,7765
2024-01-03 07:45:00,18083.0,18099.75,18080.75,18089.25,4010
2024-01-03 08:00:00,18089.0,18091.25,18081.25,18087.0,2934
2024-01-03 08:15:00,18087.5,18097.75,18085.5,18096.5,4019
2024-01-03 08:30:00,18096.5,18144.5,18093.75,18135.0,44795
2024-01-03 08:45:00,18134.0,18137.5,18095.25,18133.0,23973
2024-01-03 09:00:00,18134.0,18189.25,18122.0,18185.0,44718
2024-01-03 09:15:00,18184.5,18196.75,18159.5,18180.0,23506
2024-01-03 09:30:00,18180.0,18184.5,18143.75,18170.0,21447
2024-01-03 09:45:00,18169.75,18204.5,18167.75,18191.75,20571
2024-01-03 10:00:00,18192.0,18235.25,18188.25,18216.25,22524
2024-01-03 10:15:00,18216.75,18242.0,18216.5,18229.0,14749
2024-01-03 10:30:00,18229.75,18235.5,18208.75,18229.25,16555
2024-01-03 10:45:00,18228.75,18249.25,18226.0,18239.25,12807
2024-01-03 11:00:00,18240.0,18253.25,18221.75,18251.0,13536
2024-01-03 11:15:00,18251.5,18271.5,18247.75,18266.25,12705
2024-01-03 11:30:00,18266.0,18277.25,18256.25,18270.25,13313
2024-01-03 11:45:00,18270.5,18291.75,18262.75,18286.0,15934
2024-01-03 12:00:00,18286.5,18311.5,18280.0,18305.5,13903
2024-01-03 12:15:00,18305.5,18320.25,18299.75,18318.75,11628
2024-01-03 12:30:00,18318.5,18345.75,18313.0,18338.25,15118
2024-01-03 12:45:00,18338.5,18348.25,18333.75,18345.0,11027
2024-01-03 13:00:00,18344.75,18363.75,18343.0,18357.25,16252
2024-01-03 13:15:00,18357.5,18370.5,18341.75,18367.75,15252
2024-01-03 13:30:00,18368.0,18372.75,18332.75,18347.0,19335
2024-01-03 13:45:00,18347.0,18371.25,18345.5,18366.25,12292
2024-01-03 14:00:00,18366.5,18367.0,18323.75,18338.5,18004
2024-01-03 14:15:00,18338.25,18348.0,18321.75,18344.5,14187
2024-01-03 14:30:00,18345.0,18346.5,18329.0,18340.5,11729
2024-01-03 14:45:00,18340.0,18347.75,18329.75,18335.0,28110
2024-01-03 15:00:00,18335.0,18335.25,18315.0,18324.25,13339
2024-01-03 15:15:00,18324.0,18328.0,18319.0,18322.75,1772
2024-01-03 15:30:00,18323.25,18325.25,18321.5,18324.5,1083
2024-01-03 15:45:00,18324.25,18324.25,18316.0,18321.0,1871
2024-01-04 00:00:00,18589.5,18592.75,18583.75,18585.0,869
2024-01-04 00:15:00,18585.0,18588.0,18581.0,18585.0,529
2024-01-04 00:30:00,18584.25,18584.75,18577.0,18578.25,493
2024-01-04 00:45:00,18578.75,18582.0,18571.25,18573.0,761
2024-01-04 01:00:00,18572.5,18582.5,18571.5,18580.0,911
2024-01-04 01:15:00,18580.5,18580.5,18573.25,18577.25,590
2024-01-04 01:30:00,18578.0,18581.25,18571.5,18573.5,537
2024-01-04 01:45:00,18573.5,18574.25,18567.0,18569.0,714
2024-01-04 02:00:00,18569.0,18588.0,18568.5,18587.0,1265
2024-01-04 02:15:00,18587.5,18598.25,18584.25,18594.75,1818
2024-01-04 02:30:00,18594.75,18602.75,18594.75,18597.0,1479
2024-01-04 02:45:00,18596.75,18599.0,18593.0,18597.0,692
2024-01-04 03:00:00,18597.25,18597.75,18557.0,18562.0,3219
2024-01-04 03:15:00,18562.25,18576.75,18559.5,18575.0,1648
2024-01-04 03:30:00,18574.25,18582.0,18574.0,18576.25,1151
2024-01-04 03:45:00,18577.0,18580.0,18572.5,18577.25,735
2024-01-04 04:00:00,18577.25,18579.75,18571.25,18571.75,684
2024-01-04 04:15:00,18571.25,18574.75,18564.5,18566.75,838
2024-01-04 04:30:00,18567.0,18568.75,18560.5,18567.5,746
2024-01-04 04:45:00,18567.0,18574.5,18565.0,18571.0,739
2024-01-04 05:00:00,18571.0,18576.25,18568.5,18574.5,795
2024-01-04 05:15:00,18574.5,18580.5,18574.5,18578.25,880
2024-01-04 05:30:00,18578.25,18583.0,18573.5,18578.0,1131
2024-01-04 05:45:00,18577.75,18581.25,18574.0,18580.0,702
2024-01-04 06:00:00,18579.75,18579.75,18555.0,18557.0,2381
2024-01-04 06:15:00,18556.5,18559.5,18532.75,18537.5,3049
2024-01-04 06:30:00,18537.25,18545.0,18528.0,18541.25,2408
2024-01-04 06:45:00,18541.5,18544.0,18537.0,18542.0,1132
2024-01-04 07:00:00,18542.25,18542.25,18502.25,18510.5,5772
2024-01-04 07:15:00,18509.75,18512.0,18496.25,18509.5,3922
2024-01-04 07:30:00,18509.25,18518.75,18493.25,18516.5,4465
2024-01-04 07:45:00,18515.75,18521.75,18509.25,18515.25,2640
2024-01-04 08:00:00,18515.25,18515.5,18496.25,18496.75,3592
2024-01-04 08:15:00,18496.75,18503.0,18478.0,18500.75,9720
2024-01-04 08:30:00,18500.5,18605.25,18482.5,18587.25,54287
2024-01-04 08:45:00,18587.75,18607.0,18578.75,18586.0,26231
2024-01-04 09:00:00,18584.5,18604.25,18546.75,18584.25,33696
2024-01-04 09:15:00,18584.75,18590.75,18514.25,18535.0,32675
2024-01-04 09:30:00,18535.75,18541.75,18480.0,18503.75,25878
2024-01-04 09:45:00,18503.75,18507.5,18466.75,18482.0,23599
2024-01-04 10:00:00,18482.25,18489.25,18454.0,18460.0,19733
2024-01-04 10:15:00,18460.25,18471.75,18426.25,18470.75,22271
2024-01-04 10:30:00,18471.0,18476.25,18448.25,18463.25,13447
2024-01-04 10:45:00,18463.25,18471.0,18420.5,18425.25,18465
2024-01-04 11:00:00,18425.5,18473.25,18414.5,18469.5,18149
2024-01-04 11:15:00,18469.5,18479.75,18463.5,18474.5,9919
2024-01-04 11:30:00,18475.0,18488.75,18470.75,18486.75,9114
2024-01-04 11:45:00,18486.75,18491.25,18466.5,18469.0,8810
2024-01-04 12:00:00,18469.25,18472.5,18451.75,18456.25,9255
2024-01-04 12:15:00,18456.25,18461.25,18425.25,18450.75,12112
2024-01-04 12:30:00,18451.0,18466.0,18443.75,18463.25,8070
2024-01-04 12:45:00,18462.75,18466.0,18443.25,18464.0,7809
2024-01-04 13:00:00,18464.5,18468.75,18450.25,18454.0,6391
2024-01-04 13:15:00,18453.75,18479.5,18451.5,18470.25,8246
2024-01-04 13:30:00,18470.5,18482.5,18463.5,18471.75,7415
2024-01-04 13:45:00,18471.75,18482.0,18461.25,18468.75,7364
2024-01-04 14:00:00,18468.75,18486.75,18456.0,18475.25,10238
2024-01-04 14:15:00,18476.5,18485.75,18463.25,18468.5,10108
2024-01-04 14:30:00,18469.0,18484.0,18458.0,18480.25,10654
2024-01-04 14:45:00,18480.5,18514.25,18468.25,18495.25,33944
2024-01-04 15:00:00,18494.75,18505.75,18489.0,18499.25,9714
2024-01-04 15:15:00,18499.5,18502.75,18493.0,18495.75,2392
2024-01-04 15:30:00,18495.75,18498.25,18493.5,18497.75,1354
2024-01-04 15:45:00,18497.75,18499.25,18494.5,18497.75,1181
2024-01-04 17:00:00,18497.25,18499.5,18483.5,18487.25,1434
2024-01-04 17:15:00,18488.0,18490.75,18476.25,18476.25,805
2024-01-04 17:30:00,18476.75,18485.25,18472.25,18482.5,766
2024-01-04 17:45:00,18482.5,18485.0,18475.5,18477.75,501
2024-01-04 18:00:00,18478.0,18478.5,18475.0,18478.5,614
2024-01-04 18:15:00,18478.5,18484.0,18472.75,18476.5,660
2024-01-04 18:30:00,18477.0,18481.0,18460.25,18460.5,1389
2024-01-04 18:45:00,18461.25,18471.25,18458.5,18470.25,835
2024-01-04 19:00:00,18470.5,18472.5,18458.0,18465.75,1089
2024-01-04 19:15:00,18465.0,18469.25,18458.25,18468.5,900
2024-01-04 19:30:00,18468.5,18473.5,18462.75,18468.5,705
2024-01-04 19:45:00,18469.75,18473.0,18464.25,18466.25,620
2024-01-04 20:00:00,18465.5,18467.0,18457.75,18461.0,809
2024-01-04 20:15:00,18460.25,18475.75,18459.5,18475.5,941
2024-01-04 20:30:00,18475.25,18477.5,18463.75,18472.5,1045
2024-01-04 20:45:00,18472.75,18474.0,18467.25,18470.0,468
2024-01-04 21:00:00,18470.25,18473.0,18466.0,18467.5,428
2024-01-04 21:15:00,18467.75,18479.25,18467.5,18475.75,715
2024-01-04 21:30:00,18475.25,18482.5,18475.25,18478.25,601
2024-01-04 21:45:00,18477.5,18490.0,18475.75,18487.0,981
2024-01-04 22:00:00,18486.75,18489.5,18482.0,18488.5,660
2024-01-04 22:15:00,18489.0,18489.5,18483.5,18485.5,263
2024-01-04 22:30:00,18486.25,18490.5,18477.5,18481.5,594
2024-01-04 22:45:00,18481.25,18482.75,18477.25,18479.0,434
2024-01-04 23:00:00,18479.25,18482.5,18474.75,18477.25,503
2024-01-04 23:15:00,18477.25,18477.25,18468.75,18472.75,609
2024-01-04 23:30:00,18473.5,18478.25,18471.0,18478.0,378
2024-01-04 23:45:00,18478.0,18479.0,18474.25,18476.0,255
2024-01-05 00:00:00,17527.25,17528.0,17523.25,17524.25,346
2024-01-05 00:15:00,17524.0,17525.25,17511.5,17512.25,648
2024-01-05 00:30:00,17512.5,17517.5,17505.75,17509.0,840
2024-01-05 00:45:00,17509.5,17514.0,17507.0,17508.25,474
2024-01-05 01:00:00,17507.5,17517.0,17494.25,17501.5,1554
2024-01-05 01:15:00,17502.25,17502.25,17483.75,17488.5,1010
2024-01-05 01:30:00,17489.0,17489.5,17469.25,17476.0,1984
2024-01-05 01:45:00,17475.75,17486.75,17466.0,17486.0,1139
2024-01-05 02:00:00,17486.0,17489.75,17475.75,17484.25,1273
2024-01-05 02:15:00,17485.0,17498.75,17480.5,17489.0,1230
2024-01-05 02:30:00,17489.0,17489.75,17473.75,17477.25,1375
2024-01-05 02:45:00,17476.75,17476.75,17454.25,17467.5,2024
2024-01-05 03:00:00,17468.0,17489.5,17465.0,17475.25,2513
2024-01-05 03:15:00,17475.5,17484.25,17466.25,17474.75,1384
2024-01-05 03:30:00,17474.5,17480.5,17461.25,17464.0,1383
2024-01-05 03:45:00,17464.5,17479.5,17459.25,17475.0,1420
2024-01-05 04:00:00,17474.25,17475.25,17422.5,17437.5,3865
2024-01-05 04:15:00,17437.0,17445.75,17432.0,17433.0,2158
2024-01-05 04:30:00,17432.75,17436.25,17417.25,17424.5,2546
2024-01-05 04:45:00,17424.75,17446.75,17424.75,17436.0,2787
2024-01-05 05:00:00,17436.25,17438.25,17423.5,17425.75,1815
2024-01-05 05:15:00,17425.25,17435.75,17414.25,17414.25,1800
2024-01-05 05:30:00,17414.25,17439.5,17412.0,17438.0,2703
2024-01-05 05:45:00,17437.75,17460.75,17434.5,17460.0,3552
2024-01-05 06:00:00,17459.75,17465.75,17450.75,17460.0,3489
2024-01-05 06:15:00,17460.0,17472.75,17451.5,17454.25,2136
2024-01-05 06:30:00,17453.5,17460.5,17452.5,17457.75,1668
2024-01-05 06:45:00,17458.0,17459.75,17438.0,17446.25,2347
2024-01-05 07:00:00,17446.25,17470.25,17440.75,17459.25,3152
2024-01-05 07:15:00,17458.75,17485.0,17451.0,17468.25,5469
2024-01-05 07:30:00,17469.25,17512.0,17462.25,17499.0,8924
2024-01-05 07:45:00,17499.0,17515.75,17491.25,17498.0,5804
2024-01-05 08:00:00,17498.0,17516.5,17493.75,17508.5,4842
2024-01-05 08:15:00,17508.75,17518.5,17497.5,17501.5,7649
2024-01-05 08:30:00,17501.75,17517.5,17468.5,17488.75,47201
2024-01-05 08:45:00,17489.25,17499.75,17455.25,17475.0,26254
2024-01-05 09:00:00,17477.25,17495.5,17425.75,17451.25,32044
2024-01-05 09:15:00,17450.5,17483.5,17440.75,17468.25,19871
2024-01-05 09:30:00,17468.25,17497.75,17459.25,17488.5,15851
2024-01-05 09:45:00,17489.0,17506.25,17484.5,17487.5,12265
2024-01-05 10:00:00,17487.25,17493.0,17443.0,17450.0,16289
2024-01-05 10:15:00,17450.25,17453.75,17412.25,17452.25,17968
2024-01-05 10:30:00,17452.0,17482.5,17444.25,17477.0,12340
2024-01-05 10:45:00,17477.25,17479.0,17420.25,17421.75,16500
2024-01-05 11:00:00,17421.75,17460.0,17399.25,17455.75,16490
2024-01-05 11:15:00,17456.0,17467.25,17444.25,17463.0,10499
2024-01-05 11:30:00,17462.25,17463.5,17433.0,17435.25,9117
2024-01-05 11:45:00,17435.25,17445.0,17421.5,17433.5,12411
2024-01-05 12:00:00,17432.75,17446.0,17419.0,17420.5,7083
2024-01-05 12:15:00,17420.75,17452.0,17413.0,17448.75,8589
2024-01-05 12:30:00,17449.0,17474.25,17441.25,17445.0,8825
2024-01-05 12:45:00,17445.25,17474.75,17443.75,17468.5,7924
2024-01-05 13:00:00,17469.25,17528.0,17457.25,17484.25,38316
2024-01-05 13:15:00,17484.25,17566.0,17476.75,17558.5,20725
2024-01-05 13:30:00,17558.75,17723.5,17464.75,17721.75,72865
2024-01-05 13:45:00,17720.5,17752.0,17643.0,17752.0,46214
2024-01-05 14:00:00,17751.0,17793.25,17705.0,17759.5,41385
2024-01-05 14:15:00,17758.75,17776.5,17675.25,17717.0,30420
2024-01-05 14:30:00,17717.75,17717.75,17535.75,17567.75,48616
2024-01-05 14:45:00,17567.5,17604.25,17425.25,17431.5,43848
2024-01-05 15:00:00,17432.0,17490.75,17431.5,17459.75,20022
2024-01-05 15:15:00,17460.5,17472.25,17445.25,17462.75,2980
2024-01-05 15:30:00,17462.0,17463.75,17445.0,17458.0,1954
2024-01-05 15:45:00,17459.25,17481.75,17457.75,17474.75,2462
2024-01-05 17:00:00,17487.0,17514.75,17487.0,17505.25,2789
2024-01-05 17:15:00,17505.0,17506.5,17492.75,17501.0,980
2024-01-05 17:30:00,17500.25,17506.0,17490.5,17501.75,1102
2024-01-05 17:45:00,17501.5,17503.5,17497.25,17501.75,465
2024-01-05 18:00:00,17501.75,17504.5,17495.25,17500.5,872
2024-01-05 18:15:00,17499.75,17501.5,17495.5,17500.25,407
2024-01-05 18:30:00,17499.75,17524.5,17498.5,17523.25,1337
2024-01-05 18:45:00,17522.25,17533.5,17521.75,17530.0,1387
2024-01-05 19:00:00,17530.25,17540.0,17523.0,17525.25,1494
2024-01-05 19:15:00,17526.25,17530.25,17516.75,17524.25,991
2024-01-05 19:30:00,17524.5,17539.0,17523.0,17533.5,1400
2024-01-05 19:45:00,17535.0,17543.25,17535.0,17537.75,1256
2024-01-05 20:00:00,17538.5,17544.0,17526.25,17540.5,1482
2024-01-05 20:15:00,17540.5,17548.0,17536.75,17537.0,955
2024-01-05 20:30:00,17536.75,17536.75,17525.5,17535.25,999
2024-01-05 20:45:00,17534.75,17541.75,17530.0,17540.75,732
2024-01-05 21:00:00,17541.5,17550.0,17538.0,17547.0,1121
2024-01-05 21:15:00,17546.75,17550.5,17543.25,17545.75,711
2024-01-05 21:30:00,17545.5,17558.5,17541.5,17557.0,914
2024-01-05 21:45:00,17557.25,17561.25,17552.25,17555.25,679
2024-01-05 22:00:00,17555.25,17558.25,17552.75,17555.5,479
2024-01-05 22:15:00,17555.75,17559.0,17551.0,17558.0,418
2024-01-05 22:30:00,17558.5,17559.5,17544.5,17547.0,606
2024-01-05 22:45:00,17546.25,17551.75,17545.5,17549.0,478
2024-01-05 23:00:00,17549.25,17553.5,17548.5,17551.25,325
2024-01-05 23:15:00,17551.25,17551.5,17543.75,17544.5,324
2024-01-05 23:30:00,17545.0,17550.75,17544.25,17549.75,243
2024-01-05 23:45:00,17550.0,17553.0,17547.0,17552.25,341
2024-01-07 00:00:00,19980.5,19994.25,19977.75,19992.5,797
2024-01-07 00:15:00,19992.0,19998.75,19987.75,19997.5,750
2024-01-07 00:30:00,19998.0,20006.25,19997.5,20004.75,1012
2024-01-07 00:45:00,20004.25,20008.5,19999.75,20007.25,749
2024-01-07 01:00:00,20007.25,20012.25,20004.0,20008.75,1527
2024-01-07 01:15:00,20008.5,20020.75,20005.5,20013.75,1649
2024-01-07 01:30:00,20013.75,20018.75,20000.5,20004.0,1768
2024-01-07 01:45:00,20004.0,20015.5,20001.25,20006.75,1320
2024-01-07 02:00:00,20007.25,20016.0,19995.25,20008.75,3099
2024-01-07 02:15:00,20009.75,20010.0,19972.0,19972.25,3040
2024-01-07 02:30:00,19972.25,19981.0,19948.0,19959.0,4051
2024-01-07 02:45:00,19959.0,19971.5,19931.0,19945.5,4214
2024-01-07 03:00:00,19945.75,19976.75,19945.25,19965.75,4224
2024-01-07 03:15:00,19965.75,19981.0,19965.25,19979.0,1660
2024-01-07 03:30:00,19979.75,19989.75,19916.25,19923.25,5069
2024-01-07 03:45:00,19923.0,19949.0,19922.0,19926.25,3222
2024-01-07 04:00:00,19927.0,19935.0,19901.5,19909.25,4062
2024-01-07 04:15:00,19910.0,19927.0,19905.5,19909.0,2780
2024-01-07 04:30:00,19909.75,19942.0,19907.5,19933.0,2381
2024-01-07 04:45:00,19932.5,19939.75,19923.25,19936.0,2019
2024-01-07 05:00:00,19935.5,19948.5,19934.0,19943.25,1740
2024-01-07 05:15:00,19943.25,19946.5,19931.0,19934.75,1363
2024-01-07 05:30:00,19934.75,19943.75,19930.0,19941.5,1056
