,Open,High,Low,Close,Volume
2024-01-05 11:00:00,17421.75,17467.25,17399.25,17433.5,48517
2024-01-05 12:00:00,17432.75,17474.75,17413.0,17468.5,32421
2024-01-05 13:00:00,17469.25,17752.0,17457.25,17752.0,178120
2024-01-05 14:00:00,17751.0,17793.25,17425.25,17431.5,164269
2024-01-05 15:00:00,17432.0,17490.75,17431.5,17474.75,27418
2024-01-05 17:00:00,17487.0,17514.75,17487.0,17501.75,5336
2024-01-05 18:00:00,17501.75,17533.5,17495.25,17530.0,4003
2024-01-05 19:00:00,17530.25,17543.25,17516.75,17537.75,5141
2024-01-05 20:00:00,17538.5,17548.0,17525.5,17540.75,4168
2024-01-05 21:00:00,17541.5,17561.25,17538.0,17555.25,3425
2024-01-05 22:00:00,17555.25,17559.5,17544.5,17549.0,1981
2024-01-05 23:00:00,17549.25,17553.5,17543.75,17552.25,1233
2024-01-07 00:00:00,19980.5,20008.5,19977.75,20007.25,3308
2024-01-07 01:00:00,20007.25,20020.75,20000.5,20006.75,6264
2024-01-07 02:00:00,20007.25,20016.0,19931.0,19945.5,14404
2024-01-07 03:00:00,19945.75,19989.75,19916.25,19926.25,14175
2024-01-07 04:00:00,19927.0,19942.0,19901.5,19936.0,11242
2024-01-07 05:00:00,19935.5,19958.25,19930.0,19953.0,5657
2024-01-07 06:00:00,19953.5,19983.25,19951.0,19975.5,7894
2024-01-07 07:00:00,19975.0,19990.75,19963.25,19979.0,11886
2024-01-07 08:00:00,19979.0,19992.5,19841.25,19887.75,96175
2024-01-07 09:00:00,19887.75,19950.5,19811.75,19907.75,135215
2024-01-07 10:00:00,19907.75,19976.25,19885.0,19975.5,69172
2024-01-07 11:00:00,19975.75,20026.5,19957.25,20013.5,55247
2024-01-07 12:00:00,20013.75,20020.25,19977.5,19999.25,36891
2024-01-07 13:00:00,19999.5,20050.75,19982.5,20013.75,48019
2024-01-07 14:00:00,20013.75,20074.0,19983.75,20048.75,75572
2024-01-07 15:00:00,20048.5,20059.75,20038.0,20042.5,12192
2024-01-07 17:00:00,20045.75,20054.5,20029.0,20030.75,2610
2024-01-07 18:00:00,20031.0,20032.0,20012.0,20019.5,2859
2024-01-07 19:00:00,20019.5,20026.25,19969.0,19986.0,6790
2024-01-07 20:00:00,19986.5,19999.5,19978.75,19987.75,3410
2024-01-07 21:00:00,19987.75,19992.25,19961.75,19973.75,3251
2024-01-07 22:00:00,19973.5,19982.5,19962.25,19981.25,2990
2024-01-07 23:00:00,19982.0,19990.75,19978.25,19982.25,2100
2024-01-08 00:00:00,19669.5,19692.75,19652.0,19690.75,3554
2024-01-08 01:00:00,19691.0,19692.75,19585.25,19594.5,12042
2024-01-08 02:00:00,19596.0,19662.25,19589.0,19618.0,12268
2024-01-08 03:00:00,19618.5,19624.5,19504.75,19523.25,19698
2024-01-08 04:00:00,19524.25,19601.75,19516.25,19589.0,10561
2024-01-08 05:00:00,19589.5,19606.0,19558.25,19592.0,7943
2024-01-08 06:00:00,19592.25,19632.0,19570.25,19574.25,14195
2024-01-08 07:00:00,19575.25,19647.25,19567.0,19596.5,18782
2024-01-08 08:00:00,19596.0,19682.0,19505.0,19646.0,115383
2024-01-08 09:00:00,19641.25,19667.25,19329.5,19342.5,138231
2024-01-08 10:00:00,19342.25,19357.25,19146.25,19162.0,112955
2024-01-08 11:00:00,19162.5,19236.25,19074.5,19090.25,82707
2024-01-08 12:00:00,19091.0,19108.25,18911.5,19018.75,82796
2024-01-08 13:00:00,19019.0,19034.25,18868.25,18891.0,76389
2024-01-08 14:00:00,18891.5,19064.25,18883.0,19027.25,107543
2024-01-08 15:00:00,19027.75,19050.0,18854.0,18967.75,37331
2024-01-08 17:00:00,18956.5,18979.75,18841.75,18866.75,12973
2024-01-08 18:00:00,18865.25,18952.0,18854.5,18913.5,8714
2024-01-08 19:00:00,18913.0,18934.0,18866.75,18909.75,6982
2024-01-08 20:00:00,18909.75,18922.0,18869.0,18897.5,4308
2024-01-08 21:00:00,18897.75,18901.0,18686.0,18760.25,14661
2024-01-08 22:00:00,18762.75,18804.0,18756.0,18787.25,4247
2024-01-08 23:00:00,18790.5,18795.5,18744.5,18763.5,2543
2024-01-09 17:00:00,19599.0,19628.0,19569.0,19588.0,3169
2024-01-09 18:00:00,19588.75,19604.0,19583.0,19586.25,1469
2024-01-09 19:00:00,19586.25,19620.5,19583.0,19608.75,2011
2024-01-09 20:00:00,19609.5,19627.75,19609.0,19616.25,1561
2024-01-09 21:00:00,19616.5,19616.5,19589.5,19597.25,1875
2024-01-09 22:00:00,19597.0,19597.5,19575.0,19590.5,1506
2024-01-09 23:00:00,19589.25,19589.75,19565.25,19581.75,1758
2024-01-10 00:00:00,20257.0,20269.25,20233.0,20251.25,3660
2024-01-10 01:00:00,20252.0,20282.75,20243.5,20267.25,3929
2024-01-10 02:00:00,20266.5,20290.25,20215.0,20286.0,8495
2024-01-10 03:00:00,20285.75,20291.75,20251.0,20270.0,6293
2024-01-10 04:00:00,20270.0,20283.0,20255.75,20278.0,3129
2024-01-10 05:00:00,20278.25,20319.25,20271.25,20315.0,4521
2024-01-10 06:00:00,20314.25,20324.75,20256.75,20272.75,8660
2024-01-10 07:00:00,20272.0,20286.5,20253.0,20276.0,7425
2024-01-10 08:00:00,20275.25,20280.0,19978.5,20044.0,99257
2024-01-10 09:00:00,20044.5,20078.25,19866.25,19923.5,113606
2024-01-10 10:00:00,19924.0,19976.5,19818.0,19923.0,88797
2024-01-10 11:00:00,19923.25,19996.0,19855.0,19934.5,74950
2024-01-10 12:00:00,19935.0,20001.0,19844.5,19999.25,68310
2024-01-10 13:00:00,19998.75,20081.25,19996.5,20054.25,59632
2024-01-10 14:00:00,20054.5,20064.25,19953.25,19978.5,57721
2024-01-10 15:00:00,19978.25,20016.75,19954.0,19962.25,16799
2024-01-10 17:00:00,19975.25,19986.0,19905.75,19918.25,5581
2024-01-10 18:00:00,19918.25,19948.0,19891.25,19932.75,4743
2024-01-10 19:00:00,19933.25,19966.75,19924.0,19949.75,4730
2024-01-10 20:00:00,19951.0,19990.25,19945.5,19984.0,4129
2024-01-10 21:00:00,19985.25,19996.0,19956.5,19967.5,3390
2024-01-10 22:00:00,19967.5,19990.75,19942.25,19984.75,3875
2024-01-10 23:00:00,19985.25,19989.75,19910.25,19930.25,3596
2024-01-11 00:00:00,20081.5,20127.0,20077.25,20120.5,4873
2024-01-11 01:00:00,20121.5,20123.25,20062.0,20075.75,4176
2024-01-11 02:00:00,20076.25,20098.5,20055.25,20089.75,5151
2024-01-11 03:00:00,20090.75,20116.75,20081.75,20096.0,8057
2024-01-11 04:00:00,20096.75,20112.5,20087.25,20094.75,4583
2024-01-11 05:00:00,20095.25,20120.75,20088.25,20112.0,3928
2024-01-11 06:00:00,20111.5,20131.75,20092.75,20107.75,6557
2024-01-11 07:00:00,20109.5,20146.5,20077.0,20113.5,20224
2024-01-11 08:00:00,20113.5,20175.75,20057.5,20169.75,70788
2024-01-11 09:00:00,20171.5,20277.0,20132.25,20235.0,105257
2024-01-11 10:00:00,20235.5,20288.0,20208.25,20221.75,64556
2024-01-11 11:00:00,20222.25,20253.75,20191.25,20210.75,41348
2024-01-11 12:00:00,20211.0,20252.75,20155.25,20157.25,57846
2024-01-11 13:00:00,20157.75,20179.75,20127.75,20166.25,38208
2024-01-11 14:00:00,20166.25,20202.25,20122.75,20147.0,60949
2024-01-11 15:00:00,20146.5,20184.5,20145.5,20170.25,13569
2024-01-12 17:00:00,20995.25,21004.0,20952.5,20964.5,6441
2024-01-12 18:00:00,20966.0,20983.0,20941.75,20956.5,5164
2024-01-12 19:00:00,20956.75,20974.5,20949.75,20957.5,3582
2024-01-12 20:00:00,20957.0,20961.75,20948.0,20953.75,2764
2024-01-12 21:00:00,20953.75,20964.75,20945.5,20950.0,2622
2024-01-12 22:00:00,20949.5,20966.5,20946.75,20957.0,2730
2024-01-12 23:00:00,20957.5,20964.0,20947.0,20954.25,2304
2024-01-14 17:00:00,16961.75,16964.0,16938.75,16945.25,3746
2024-01-14 18:00:00,16945.5,16957.5,16941.5,16956.0,2614
2024-01-14 19:00:00,16956.25,16962.0,16946.75,16957.75,3057
2024-01-14 20:00:00,16958.0,16982.25,16956.25,16980.25,3369
2024-01-14 21:00:00,16980.75,16989.0,16980.25,16985.25,2667
2024-01-14 22:00:00,16985.0,16993.0,16981.25,16991.5,2414
2024-01-14 23:00:00,16991.5,16991.5,16980.25,16983.25,1840
2024-01-15 00:00:00,16982.75,17013.25,16982.5,17008.5,3784
2024-01-15 01:00:00,17008.75,17024.25,16995.0,16997.75,5306
2024-01-15 02:00:00,16997.75,17022.0,16967.75,16968.0,7900
2024-01-15 03:00:00,16968.5,16984.75,16954.25,16961.75,7104
2024-01-15 04:00:00,16962.0,16974.25,16956.0,16969.25,3732
2024-01-15 05:00:00,16970.25,16972.0,16946.5,16968.25,4637
2024-01-15 06:00:00,16967.75,16980.75,16959.75,16962.75,4838
2024-01-15 07:00:00,16962.75,16970.25,16951.5,16960.5,4438
2024-01-15 08:00:00,16960.75,16966.25,16936.25,16952.5,13739
2024-01-15 09:00:00,16953.0,16976.5,16940.5,16975.0,12300
2024-01-15 10:00:00,16975.0,16979.0,16961.0,16961.75,8582
2024-01-15 11:00:00,16962.25,16973.5,16954.25,16970.0,6837
2024-01-15 17:00:00,16961.0,16965.0,16933.5,16935.25,5357
2024-01-15 18:00:00,16935.75,16936.75,16891.0,16892.75,9084
2024-01-15 19:00:00,16892.25,16915.75,16881.75,16910.75,8575
2024-01-15 20:00:00,16910.75,16917.5,16897.75,16902.5,5081
2024-01-15 21:00:00,16902.25,16904.5,16884.0,16893.25,4394
2024-01-15 22:00:00,16893.75,16899.5,16886.75,16895.5,2843
2024-01-15 23:00:00,16894.75,16896.0,16874.75,16877.75,3128
2024-01-16 00:00:00,16877.0,16882.75,16866.0,16881.0,5015
2024-01-16 01:00:00,16881.5,16893.75,16866.0,16879.5,5585
2024-01-16 02:00:00,16879.5,16879.5,16811.75,16840.75,17362
2024-01-16 03:00:00,16840.75,16865.25,16840.0,16854.5,9222
2024-01-16 04:00:00,16855.0,16857.5,16826.0,16845.75,6692
2024-01-16 05:00:00,16845.25,16888.25,16845.25,16881.25,7464
2024-01-16 06:00:00,16881.5,16916.75,16872.5,16912.0,12701
2024-01-16 07:00:00,16911.75,16930.25,16872.25,16893.0,23938
2024-01-16 08:00:00,16893.0,16946.25,16855.0,16913.75,91899
2024-01-16 09:00:00,16914.0,17033.75,16892.25,17014.25,108589
2024-01-16 10:00:00,17014.25,17023.0,16935.25,16949.75,124666
2024-01-16 11:00:00,16950.0,16961.0,16893.25,16897.5,70973
2024-01-16 12:00:00,16897.5,16948.25,16889.75,16902.25,57741
2024-01-16 13:00:00,16902.5,16931.75,16862.0,16927.0,51893
2024-01-16 14:00:00,16927.5,16969.75,16921.25,16968.0,59007
2024-01-16 15:00:00,16968.25,16981.25,16961.0,16978.0,12409
2024-01-16 17:00:00,16978.0,16982.0,16966.5,16979.5,3066
2024-01-16 18:00:00,16979.25,16981.25,16955.5,16960.25,3856
2024-01-16 19:00:00,16960.0,16962.75,16945.25,16950.5,3789
2024-01-16 20:00:00,16950.5,16954.25,16927.75,16928.75,4897
2024-01-16 21:00:00,16928.75,16930.25,16908.25,16909.0,4668
2024-01-16 22:00:00,16908.75,16928.0,16904.0,16921.75,3950
2024-01-16 23:00:00,16921.5,16921.75,16892.25,16893.25,4883
2024-01-17 00:00:00,16893.25,16893.25,16834.0,16843.25,12342
2024-01-17 01:00:00,16843.0,16849.0,16816.0,16841.5,12643
2024-01-17 02:00:00,16841.5,16862.25,16828.0,16837.0,11117
2024-01-17 03:00:00,16837.25,16874.25,16817.75,16872.25,11626
2024-01-17 04:00:00,16872.0,16882.5,16852.25,16871.75,9016
2024-01-17 05:00:00,16871.75,16898.0,16853.0,16891.5,9678
2024-01-17 06:00:00,16891.5,16908.0,16882.25,16890.0,10808
2024-01-17 07:00:00,16889.5,16890.5,16805.25,16820.5,33718
2024-01-17 08:00:00,16820.25,16843.75,16703.75,16707.0,111673
2024-01-17 09:00:00,16707.5,16786.75,16689.25,16769.5,121906
2024-01-17 10:00:00,16769.75,16841.25,16768.25,16810.5,78116
2024-01-17 11:00:00,16810.25,16823.75,16772.25,16808.75,52318
2024-01-17 12:00:00,16808.25,16825.0,16733.25,16761.0,60924
2024-01-17 13:00:00,16761.0,16843.0,16755.0,16828.5,52726
2024-01-17 14:00:00,16828.5,16885.0,16797.5,16868.75,75981
2024-01-17 15:00:00,16868.75,16869.75,16854.5,16860.25,11645
2024-01-17 17:00:00,16854.5,16861.0,16834.25,16853.75,4834
2024-01-17 18:00:00,16854.25,16866.25,16843.25,16864.75,3884
2024-01-17 19:00:00,16866.0,16872.5,16844.5,16858.5,5705
2024-01-17 20:00:00,16859.0,16867.75,16852.0,16854.25,3037
2024-01-17 21:00:00,16854.5,16867.0,16851.0,16852.25,2965
2024-01-17 22:00:00,16852.5,16855.0,16839.25,16848.0,2637
2024-01-17 23:00:00,16848.0,16867.75,16843.0,16864.5,3664
2024-01-18 00:00:00,16864.25,16896.0,16863.5,16892.5,6135
2024-01-18 01:00:00,16892.25,16899.25,16870.25,16891.25,6362
2024-01-18 02:00:00,16891.0,16916.75,16883.75,16891.75,11107
2024-01-18 03:00:00,16892.0,16935.75,16889.25,16917.75,11113
2024-01-18 04:00:00,16917.5,16947.75,16907.75,16942.5,7696
2024-01-18 05:00:00,16942.75,16998.5,16940.5,16992.5,15148
2024-01-18 06:00:00,16992.25,17025.25,16990.25,17006.0,17159
2024-01-18 07:00:00,17006.75,17044.75,16976.25,16982.0,36359
2024-01-18 08:00:00,16982.25,17054.25,16982.25,17027.75,105593
2024-01-18 09:00:00,17027.5,17079.75,16986.25,17055.5,128330
2024-01-18 10:00:00,17056.0,17102.25,17026.5,17078.5,89750
2024-01-18 11:00:00,17078.75,17083.0,16990.5,17001.5,93053
2024-01-18 12:00:00,17001.75,17022.25,16942.5,17016.25,80707
2024-01-18 13:00:00,17016.5,17111.75,17016.25,17100.5,93515
2024-01-18 14:00:00,17100.75,17125.75,17084.5,17109.0,89599
2024-01-18 15:00:00,17109.0,17123.5,17091.5,17117.25,18209
2024-01-18 17:00:00,17116.0,17152.0,17107.25,17149.25,6673
2024-01-18 18:00:00,17149.0,17159.5,17134.5,17152.75,7490
2024-01-18 19:00:00,17153.0,17159.0,17131.25,17157.25,6831
2024-01-18 20:00:00,17156.75,17172.0,17151.25,17169.75,5757
2024-01-18 21:00:00,17169.25,17178.5,17163.0,17174.0,4260
2024-01-18 22:00:00,17173.75,17176.25,17164.0,17169.25,2395
2024-01-18 23:00:00,17169.25,17176.0,17147.75,17149.75,3441
2024-01-19 00:00:00,17149.75,17166.75,17149.0,17163.5,4117
2024-01-19 01:00:00,17163.75,17191.25,17152.25,17185.5,10210
2024-01-19 02:00:00,17184.5,17211.0,17168.25,17210.0,11117
2024-01-19 03:00:00,17209.75,17236.75,17201.5,17226.25,14339
2024-01-19 04:00:00,17226.25,17244.75,17213.5,17235.25,7502
2024-01-19 05:00:00,17235.5,17253.75,17228.5,17247.25,9144
2024-01-19 06:00:00,17246.25,17249.5,17210.25,17238.0,13465
2024-01-19 07:00:00,17238.25,17255.25,17217.0,17220.0,19399
2024-01-19 08:00:00,17220.0,17226.75,17166.25,17208.5,90598
2024-01-19 09:00:00,17210.0,17241.25,17169.0,17226.25,109807
2024-01-19 10:00:00,17226.75,17271.0,17212.75,17266.0,81015
2024-01-19 11:00:00,17266.25,17325.25,17236.5,17325.0,80101
2024-01-19 12:00:00,17325.0,17395.5,17306.25,17395.25,69360
2024-01-19 13:00:00,17395.5,17437.5,17385.5,17429.0,85299
2024-01-19 14:00:00,17429.25,17448.0,17416.25,17442.5,82429
2024-01-19 15:00:00,17442.5,17471.25,17436.25,17462.75,19082
2024-01-21 17:00:00,17466.0,17499.5,17466.0,17484.0,9415
2024-01-21 18:00:00,17484.5,17563.0,17480.0,17556.5,11027
2024-01-21 19:00:00,17556.25,17569.0,17542.5,17548.0,12133
2024-01-21 20:00:00,17548.75,17562.0,17537.5,17549.75,5577
2024-01-21 21:00:00,17550.0,17554.75,17539.5,17546.75,3532
2024-01-21 22:00:00,17547.0,17555.25,17545.75,17552.5,2313
2024-01-21 23:00:00,17552.25,17554.5,17530.0,17535.5,3526
2024-01-22 00:00:00,17535.5,17549.75,17533.75,17543.25,4638
2024-01-22 01:00:00,17543.0,17560.25,17532.75,17538.0,8598
2024-01-22 02:00:00,17537.0,17542.25,17518.5,17539.5,9546
2024-01-22 03:00:00,17539.75,17544.75,17523.0,17538.0,7475
2024-01-22 04:00:00,17537.5,17547.75,17527.25,17536.25,4568
2024-01-22 05:00:00,17535.75,17556.0,17533.5,17535.75,6678
2024-01-22 06:00:00,17535.5,17582.5,17534.0,17570.0,12966
2024-01-22 07:00:00,17570.25,17572.25,17517.5,17526.75,18866
2024-01-22 08:00:00,17527.0,17585.0,17492.0,17540.25,100816
2024-01-22 09:00:00,17540.5,17551.75,17438.75,17450.5,128302
2024-01-22 10:00:00,17451.0,17513.75,17440.25,17511.25,65711
2024-01-22 11:00:00,17511.25,17513.0,17461.5,17482.75,46527
2024-01-22 12:00:00,17483.25,17486.0,17434.0,17479.25,48950
2024-01-22 13:00:00,17479.5,17487.0,17442.0,17469.5,45320
2024-01-22 14:00:00,17469.75,17490.0,17453.75,17460.75,59493
2024-01-22 15:00:00,17460.75,17461.75,17443.75,17455.5,9889
2024-01-22 17:00:00,17461.0,17474.0,17450.0,17464.5,3386
2024-01-22 18:00:00,17464.25,17475.25,17461.0,17471.5,2929
2024-01-22 19:00:00,17471.5,17484.5,17457.0,17478.0,3706
2024-01-22 20:00:00,17477.5,17487.75,17468.75,17470.25,4938
2024-01-22 21:00:00,17470.25,17485.0,17465.25,17466.25,3874
2024-01-22 22:00:00,17466.0,17480.25,17465.5,17474.0,2117
2024-01-22 23:00:00,17474.5,17480.0,17467.5,17471.25,1932
2024-01-23 00:00:00,17470.25,17480.75,17468.75,17476.75,1826
2024-01-23 01:00:00,17477.0,17487.25,17472.5,17479.75,3926
2024-01-23 02:00:00,17480.25,17482.5,17420.5,17437.5,10827
2024-01-23 03:00:00,17437.0,17466.75,17433.5,17463.25,7584
2024-01-23 04:00:00,17463.0,17463.5,17436.25,17448.5,6576
2024-01-23 05:00:00,17448.5,17478.0,17448.5,17474.25,7827
2024-01-23 06:00:00,17474.0,17487.75,17466.25,17481.5,8026
2024-01-23 07:00:00,17481.75,17525.5,17480.75,17500.0,18617
2024-01-23 08:00:00,17499.5,17501.0,17409.5,17473.75,83188
2024-01-23 09:00:00,17473.75,17484.5,17430.25,17452.5,73260
2024-01-23 10:00:00,17452.75,17479.0,17427.5,17467.0,56177
2024-01-23 11:00:00,17466.75,17494.0,17441.75,17489.5,32387
2024-01-23 12:00:00,17489.75,17493.0,17460.0,17481.75,35253
2024-01-23 13:00:00,17481.75,17500.75,17464.5,17494.5,33275
2024-01-23 14:00:00,17494.5,17539.0,17489.75,17529.5,63345
2024-01-23 15:00:00,17529.5,17558.25,17510.25,17552.5,24858
2024-01-23 17:00:00,17554.0,17577.75,17552.25,17576.25,5124
2024-01-23 18:00:00,17575.75,17588.5,17570.5,17585.25,4029
2024-01-23 19:00:00,17584.75,17585.0,17568.75,17582.5,4858
2024-01-23 20:00:00,17582.25,17587.25,17575.25,17586.25,3022
2024-01-23 21:00:00,17586.0,17597.25,17584.5,17593.5,4171
2024-01-23 22:00:00,17593.75,17596.5,17588.25,17594.5,1770
2024-01-23 23:00:00,17594.75,17609.5,17590.5,17603.25,3428
2024-01-24 00:00:00,17603.25,17631.5,17600.75,17620.25,7170
2024-01-24 01:00:00,17620.25,17641.5,17617.0,17633.0,10667
2024-01-24 02:00:00,17633.0,17653.25,17628.0,17649.0,10974
2024-01-24 03:00:00,17649.0,17666.25,17643.0,17661.0,8901
2024-01-24 04:00:00,17661.25,17665.0,17642.25,17651.0,6526
2024-01-24 05:00:00,17651.0,17662.25,17642.75,17645.75,7064
2024-01-24 06:00:00,17645.25,17671.25,17641.25,17663.0,9254
2024-01-24 07:00:00,17663.0,17692.25,17655.5,17664.25,20949
2024-01-24 08:00:00,17664.25,17695.5,17637.5,17669.75,86674
2024-01-24 09:00:00,17669.5,17765.0,17638.0,17735.75,112909
2024-01-24 10:00:00,17736.0,17754.25,17688.25,17749.5,77688
2024-01-24 11:00:00,17749.75,17793.5,17735.0,17784.5,62373
2024-01-24 12:00:00,17784.75,17785.5,17696.5,17714.75,78172
2024-01-24 13:00:00,17714.75,17719.0,17632.0,17664.25,73575
2024-01-24 14:00:00,17664.5,17683.25,17604.0,17624.75,89057
2024-01-24 15:00:00,17625.0,17635.75,17569.75,17630.25,23096
2024-01-24 17:00:00,17614.75,17627.5,17606.0,17619.75,5489
2024-01-24 18:00:00,17605.25,17622.5,17600.0,17622.5,3655
2024-01-24 19:00:00,17623.0,17635.75,17590.5,17608.25,6453
2024-01-24 20:00:00,17608.25,17618.0,17589.25,17601.5,5131
2024-01-24 21:00:00,17601.5,17609.0,17593.75,17605.5,2942
2024-01-24 22:00:00,17605.75,17617.5,17603.25,17609.75,2159
2024-01-24 23:00:00,17609.5,17627.25,17604.25,17625.5,2759
2024-01-25 00:00:00,17625.75,17630.5,17613.75,17623.5,3245
2024-01-25 01:00:00,17623.75,17647.5,17621.0,17627.5,4912
2024-01-25 02:00:00,17627.5,17655.25,17603.0,17635.75,12010
2024-01-25 03:00:00,17636.25,17641.0,17616.0,17628.0,7852
2024-01-25 04:00:00,17627.75,17628.75,17610.5,17617.75,5383
2024-01-25 05:00:00,17617.75,17648.75,17610.25,17646.75,9151
2024-01-25 06:00:00,17646.75,17664.0,17634.75,17638.0,12665
2024-01-25 07:00:00,17638.0,17715.5,17613.75,17706.5,35440
2024-01-25 08:00:00,17706.5,17727.25,17660.5,17668.5,89101
