Date,Time,Open,High,Low,Close,Volume
06/02/2024,16:00:00,18590.25,18645.0,18539.25,18632.75,19743
06/02/2024,20:00:00,18633.0,18653.5,18616.75,18647.75,12161
06/03/2024,00:00:00,18647.75,18679.0,18622.75,18666.75,31578
06/03/2024,04:00:00,18667.25,18702.75,18650.25,18684.75,32593
06/03/2024,08:00:00,18684.75,18755.5,18467.75,18483.25,363027
06/03/2024,12:00:00,18483.25,18674.0,18435.75,18662.25,201020
06/03/2024,16:00:00,18662.5,18677.0,18648.75,18671.0,7751
06/03/2024,20:00:00,18670.25,18673.75,18639.75,18646.25,8237
06/04/2024,00:00:00,18646.5,18651.5,18544.25,18555.0,31821
06/04/2024,04:00:00,18555.75,18614.0,18511.25,18609.0,44279
06/04/2024,08:00:00,18609.0,18664.0,18567.75,18629.0,296595
06/04/2024,12:00:00,18628.75,18753.25,18594.75,18706.5,219994
06/04/2024,16:00:00,18711.0,18746.0,18696.25,18728.75,9261
06/04/2024,20:00:00,18728.5,18766.0,18715.25,18757.0,12340
06/05/2024,00:00:00,18757.0,18763.0,18703.0,18755.75,21554
06/05/2024,04:00:00,18756.0,18828.25,18754.0,18825.75,43742
06/05/2024,08:00:00,18825.25,19008.0,18800.0,19003.5,283443
06/05/2024,12:00:00,19003.75,19090.5,18977.25,19087.25,194136
06/05/2024,16:00:00,19089.5,19108.0,19067.75,19087.25,12243
06/05/2024,20:00:00,19087.0,19111.25,19075.25,19099.5,12444
06/06/2024,00:00:00,19099.75,19108.75,19073.75,19090.75,19567
06/06/2024,04:00:00,19090.75,19124.5,19057.0,19093.25,36765
06/06/2024,08:00:00,19093.0,19115.75,19032.25,19057.0,263273
06/06/2024,12:00:00,19056.5,19090.5,19017.25,19069.0,170433
06/06/2024,16:00:00,19064.0,19081.25,19058.75,19078.5,5935
06/06/2024,20:00:00,19079.25,19093.75,19073.5,19089.5,7300
06/07/2024,00:00:00,19089.25,19102.5,19073.0,19077.0,18082
06/07/2024,04:00:00,19076.75,19146.75,18940.0,18982.25,73268
06/07/2024,08:00:00,18982.5,19145.75,18974.0,19141.75,276122
06/07/2024,12:00:00,19141.75,19155.0,18997.0,19030.25,222488
06/09/2024,16:00:00,19025.0,19059.75,19009.0,19032.75,10785
06/09/2024,20:00:00,19032.5,19051.0,19027.5,19046.0,7118
06/10/2024,00:00:00,19046.25,19051.5,18991.75,18997.0,26749
06/10/2024,04:00:00,18996.5,19039.5,18974.25,18993.25,31067
06/10/2024,08:00:00,18993.75,19121.25,18977.75,19106.25,267099
06/10/2024,12:00:00,19106.0,19129.75,19034.0,19107.75,222887
06/10/2024,16:00:00,19107.25,19107.25,19076.0,19081.25,7118
06/10/2024,20:00:00,19080.5,19096.75,19078.5,19088.75,7278
06/11/2024,00:00:00,19088.75,19113.5,19057.5,19064.25,17743
06/11/2024,04:00:00,19064.25,19076.25,19029.5,19057.25,36825
06/11/2024,08:00:00,19057.0,19137.0,18994.5,19099.0,289940
06/11/2024,12:00:00,19098.75,19257.5,19086.5,19247.5,195665
06/11/2024,16:00:00,19248.0,19269.75,19233.5,19245.25,9214
06/11/2024,20:00:00,19244.25,19267.5,19243.25,19256.75,7751
06/12/2024,00:00:00,19256.5,19276.25,19240.25,19259.5,17815
06/12/2024,04:00:00,19258.75,19458.75,19256.0,19422.0,66445
06/12/2024,08:00:00,19422.25,19546.75,19374.75,19509.5,288878
06/12/2024,12:00:00,19509.75,19612.25,19433.0,19610.25,282999
06/12/2024,16:00:00,19602.0,19623.75,19582.25,19615.75,10066
06/12/2024,20:00:00,19616.5,19640.5,19611.0,19637.75,9808
06/13/2024,00:00:00,19638.75,19671.75,19619.25,19640.25,23426
06/13/2024,04:00:00,19640.25,19691.0,19583.5,19629.25,51767
06/13/2024,08:00:00,19629.25,19663.5,19500.0,19544.0,292765
06/13/2024,12:00:00,19543.75,19638.5,19537.25,19607.75,157162
06/13/2024,16:00:00,19602.75,19624.5,19592.5,19615.5,7107
06/13/2024,20:00:00,19615.75,19644.0,19612.0,19636.75,8357
06/14/2024,00:00:00,19636.5,19658.5,19608.0,19615.0,28703
06/14/2024,04:00:00,19615.5,19624.5,19501.5,19561.25,65986
06/14/2024,08:00:00,19561.25,19648.5,19552.0,19632.25,262615
06/14/2024,12:00:00,19632.5,19699.5,19627.0,19696.25,139770
06/16/2024,16:00:00,19695.0,19725.5,19670.0,19700.0,7363
06/16/2024,20:00:00,19700.25,19707.0,19684.75,19693.25,5059
06/17/2024,00:00:00,19694.0,20012.75,19692.75,19971.0,22628
06/17/2024,04:00:00,19969.5,19988.0,19944.75,19957.5,23844
06/17/2024,08:00:00,19956.75,20117.0,19904.0,20095.5,226936
06/17/2024,12:00:00,20095.25,20271.25,20095.0,20187.0,217760
06/17/2024,16:00:00,20193.0,20218.5,20170.25,20186.0,10719
06/17/2024,20:00:00,20185.75,20195.0,20158.0,20178.25,8901
06/18/2024,00:00:00,20178.5,20235.5,20172.75,20225.75,19396
06/18/2024,04:00:00,20225.5,20270.5,20192.25,20210.5,37757
06/18/2024,08:00:00,20210.25,20219.0,20127.0,20205.0,247803
06/18/2024,12:00:00,20205.25,20229.5,20160.25,20210.0,164695
06/18/2024,16:00:00,20204.5,20232.75,20204.0,20211.75,6254
06/18/2024,20:00:00,20211.5,20227.5,20209.75,20217.75,5158
06/19/2024,00:00:00,20218.0,20240.5,20215.0,20229.5,12395
06/19/2024,04:00:00,20229.0,20247.75,20228.25,20242.0,11854
06/19/2024,08:00:00,20242.25,20252.5,20223.5,20231.0,31226
06/19/2024,16:00:00,20232.0,20257.0,20227.5,20251.0,6867
06/19/2024,20:00:00,20250.5,20314.25,20249.5,20307.0,13833
06/20/2024,00:00:00,20307.25,20371.0,20304.5,20329.25,30344
06/20/2024,04:00:00,20330.0,20337.0,20258.5,20267.5,41648
06/20/2024,08:00:00,20268.0,20270.75,20011.5,20079.25,385129
06/20/2024,12:00:00,20079.25,20080.0,19958.25,20053.5,306444
06/20/2024,16:00:00,20043.25,20076.25,20034.5,20035.5,9636
06/20/2024,20:00:00,20036.25,20069.25,20032.5,20067.5,9632
06/21/2024,00:00:00,20067.5,20086.0,19947.75,19975.5,34767
06/21/2024,04:00:00,19974.5,20043.25,19967.0,20032.0,44534
06/21/2024,08:00:00,20031.75,20072.75,19914.25,19997.25,311819
06/21/2024,12:00:00,19996.75,20014.5,19947.5,20009.75,163385
06/23/2024,16:00:00,20014.75,20030.25,20000.5,20008.0,9196
06/23/2024,20:00:00,20008.5,20010.75,19918.5,19970.5,19152
06/24/2024,00:00:00,19970.25,20030.0,19969.75,20006.5,22779
06/24/2024,04:00:00,20005.75,20010.5,19923.0,19934.0,39000
06/24/2024,08:00:00,19933.5,19995.5,19821.25,19851.0,357242
06/24/2024,12:00:00,19851.5,19866.25,19728.0,19752.5,229098
06/24/2024,16:00:00,19756.0,19775.5,19750.25,19752.75,7674
06/24/2024,20:00:00,19753.25,19802.0,19742.75,19800.75,12034
06/25/2024,00:00:00,19801.0,19818.0,19726.0,19817.0,32700
06/25/2024,04:00:00,19817.0,19851.0,19805.0,19831.5,40669
06/25/2024,08:00:00,19832.0,19968.0,19792.25,19874.25,309768
06/25/2024,12:00:00,19874.25,19981.25,19837.75,19970.5,163586
06/25/2024,16:00:00,19973.0,19992.25,19963.5,19989.75,10286
06/25/2024,20:00:00,19989.75,20008.5,19981.25,19991.75,13151
06/26/2024,00:00:00,19992.0,20070.5,19990.75,20047.0,27107
06/26/2024,04:00:00,20046.75,20049.25,19930.25,19935.0,45562
06/26/2024,08:00:00,19934.0,20028.0,19901.0,19974.0,305206
06/26/2024,12:00:00,19974.0,20027.5,19920.25,19953.75,183436
06/26/2024,16:00:00,19946.0,19963.0,19874.25,19893.75,13815
06/26/2024,20:00:00,19893.75,19944.25,19893.5,19942.5,11286
06/27/2024,00:00:00,19942.5,19973.25,19933.5,19959.75,20495
06/27/2024,04:00:00,19959.5,20005.75,19952.0,20004.0,35404
06/27/2024,08:00:00,20004.5,20116.75,19954.0,20028.75,335736
06/27/2024,12:00:00,20028.75,20079.75,19993.5,20067.5,162923
06/27/2024,16:00:00,20063.25,20103.5,20061.0,20084.5,7871
06/27/2024,20:00:00,20084.0,20140.25,20082.75,20108.5,16232
06/28/2024,00:00:00,20108.25,20131.75,20091.75,20115.0,19282
06/28/2024,04:00:00,20115.25,20178.0,20078.0,20082.25,48202
06/28/2024,08:00:00,20082.25,20273.25,19985.25,20036.25,405918
06/28/2024,12:00:00,20036.0,20072.5,19906.25,19966.5,240162
06/30/2024,16:00:00,19970.0,19984.5,19931.5,19983.0,15795
06/30/2024,20:00:00,19982.25,20005.0,19974.75,19980.5,12867
