time,open,high,low,close,volume
1716940800,18897.5,18900.5,18802.25,18823.25,36346
1716955200,18823.5,18835.25,18772.75,18780.25,41488
1716969600,18780.5,18879.75,18755.25,18871.25,274683
1716984000,18871.5,18874.5,18740.0,18746.75,191015
1716998400,18753.0,18764.5,18705.0,18714.25,17006
1717012800,18714.75,18722.25,18669.75,18680.5,15316
1717027200,18680.0,18738.0,18657.75,18735.0,29282
1717041600,18735.25,18787.0,18715.0,18765.0,41864
1717056000,18765.25,18773.25,18623.75,18696.5,287290
1717070400,18696.75,18729.0,18546.25,18596.0,220372
1717084800,18590.75,18592.5,18502.5,18524.75,19362
1717099200,18524.75,18567.5,18522.75,18554.0,16432
1717113600,18553.5,18572.75,18513.5,18544.0,25889
1717128000,18544.5,18668.25,18485.0,18647.0,61926
1717142400,18647.0,18656.5,18241.25,18293.0,400069
1717156800,18292.75,18627.25,18291.5,18570.75,293818
1717286400,17738.0,17769.0,17724.75,17730.25,24787
1717300800,17731.0,17744.75,17670.5,17737.0,47249
1717315200,17736.5,17767.75,17560.75,17591.5,348089
1717329600,17591.75,17668.0,17562.75,17650.25,173535
1717344000,17645.75,17712.0,17644.75,17686.75,15259
1717358400,17686.0,17689.75,17652.75,17663.5,12197
1717372800,17981.75,18064.5,17967.75,18057.0,32323
1717387200,18057.25,18098.5,18034.25,18098.0,55835
1717401600,18098.5,18174.25,17963.5,18132.25,375323
1717416000,18132.75,18161.0,17984.5,18040.25,308060
1717430400,18041.0,18047.0,17952.25,17959.5,20534
1717444800,17960.0,17991.25,17932.25,17979.0,21915
1717545600,17994.25,18036.5,17983.75,18028.25,18282
1717560000,18028.5,18072.75,18025.0,18059.25,27182
1717574400,18058.75,18121.5,18042.75,18117.5,198979
1717588800,18117.75,18201.25,18093.0,18185.5,126196
1717603200,18189.5,18196.75,18171.25,18177.75,7840
1717617600,18178.25,18190.25,18168.75,18184.25,7776
1717632000,19099.75,19108.75,19073.75,19090.75,19567
1717646400,19090.75,19124.5,19057.0,19093.25,36765
1717660800,19093.0,19115.75,19032.25,19057.0,263273
1717675200,19056.5,19090.5,19017.25,19069.0,170433
1717689600,19064.0,19081.25,19058.75,19078.5,5935
1717704000,19079.25,19093.75,19073.5,19089.5,7300
1717804800,18332.5,18375.75,18127.0,18170.25,39697
1717819200,18167.25,18253.75,18016.5,18083.0,55235
1717833600,18082.5,18446.75,17966.0,18426.25,319101
1717848000,18427.25,18483.25,18068.75,18099.0,215131
1717862400,18033.0,18194.0,18030.25,18167.0,23596
1717876800,18166.0,18438.75,18142.5,18398.75,30824
1717891200,18895.75,18895.75,18707.75,18727.0,35282
1717905600,18725.0,18958.25,18703.0,18935.25,67241
1717920000,18933.25,18972.25,18430.25,18450.75,377287
1717934400,18450.75,18545.75,18339.75,18377.5,200771
1718035200,20220.0,20267.25,20201.25,20218.0,14817
1718049600,20217.0,20263.75,20203.25,20217.0,14912
1718064000,20585.5,20731.25,20573.75,20727.75,47725
1718078400,20727.75,20728.75,20580.0,20687.0,49221
1718092800,20686.75,20826.0,20644.0,20817.75,276177
1718107200,20817.25,20935.25,20810.25,20922.5,157342
1718121600,20923.5,20923.5,20861.5,20912.0,13651
1718136000,20911.25,20954.0,20895.5,20949.0,13629
1718150400,21476.75,21495.25,21464.5,21470.5,13829
1718164800,21471.0,21529.75,21440.25,21491.0,36210
1718179200,21490.75,21645.25,21486.0,21619.0,239927
1718193600,21618.75,21669.25,21611.75,21634.0,138825
1718236800,19638.75,19671.75,19619.25,19640.25,23426
1718251200,19640.25,19691.0,19583.5,19629.25,51767
1718265600,19629.25,19663.5,19500.0,19544.0,292765
1718280000,19543.75,19638.5,19537.25,19607.75,157162
1718294400,19602.75,19624.5,19592.5,19615.5,7107
1718308800,19615.75,19644.0,19612.0,19636.75,8357
1718323200,19636.5,19658.5,19608.0,19615.0,28703
1718337600,19615.5,19624.5,19501.5,19561.25,65986
1718352000,19561.25,19648.5,19552.0,19632.25,262615
1718366400,19632.5,19699.5,19627.0,19696.25,139770
1718553600,19695.0,19725.5,19670.0,19700.0,7363
1718568000,19700.25,19707.0,19684.75,19693.25,5059
1718582400,19694.0,20012.75,19692.75,19971.0,22628
1718596800,19969.5,19988.0,19944.75,19957.5,23844
1718611200,19956.75,20117.0,19904.0,20095.5,226936
1718625600,20095.25,20271.25,20095.0,20187.0,217760
1718640000,20193.0,20218.5,20170.25,20186.0,10719
1718654400,20185.75,20195.0,20158.0,20178.25,8901
1718668800,20178.5,20235.5,20172.75,20225.75,19396
1718683200,20225.5,20270.5,20192.25,20210.5,37757
1718697600,20210.25,20219.0,20127.0,20205.0,247803
1718712000,20205.25,20229.5,20160.25,20210.0,164695
1718726400,20204.5,20232.75,20204.0,20211.75,6254
1718740800,20211.5,20227.5,20209.75,20217.75,5158
1718755200,20218.0,20240.5,20215.0,20229.5,12395
1718769600,20229.0,20247.75,20228.25,20242.0,11854
1718784000,20242.25,20252.5,20223.5,20231.0,31226
1718812800,20232.0,20257.0,20227.5,20251.0,6867
1718827200,20250.5,20314.25,20249.5,20307.0,13833
1718841600,20307.25,20371.0,20304.5,20329.25,30344
1718856000,20330.0,20337.0,20258.5,20267.5,41648
1718870400,20268.0,20270.75,20011.5,20079.25,385129
1718884800,20079.25,20080.0,19958.25,20053.5,306444
1718899200,20043.25,20076.25,20034.5,20035.5,9636
1718913600,20036.25,20069.25,20032.5,20067.5,9632
1718928000,20067.5,20086.0,19947.75,19975.5,34767
1718942400,19974.5,20043.25,19967.0,20032.0,44534
1718956800,20031.75,20072.75,19914.25,19997.25,311819
1718971200,19996.75,20014.5,19947.5,20009.75,163385
1719158400,20014.75,20030.25,20000.5,20008.0,9196
1719172800,20008.5,20010.75,19918.5,19970.5,19152
1719187200,19970.25,20030.0,19969.75,20006.5,22779
1719201600,20005.75,20010.5,19923.0,19934.0,39000
1719216000,19933.5,19995.5,19821.25,19851.0,357242
1719230400,19851.5,19866.25,19728.0,19752.5,229098
1719244800,19756.0,19775.5,19750.25,19752.75,7674
1719259200,19753.25,19802.0,19742.75,19800.75,12034
1719273600,19801.0,19818.0,19726.0,19817.0,32700
1719288000,19817.0,19851.0,19805.0,19831.5,40669
1719302400,19832.0,19968.0,19792.25,19874.25,309768
1719316800,19874.25,19981.25,19837.75,19970.5,163586
1719331200,19973.0,19992.25,19963.5,19989.75,10286
1719345600,19989.75,20008.5,19981.25,19991.75,13151
1719360000,19992.0,20070.5,19990.75,20047.0,27107
1719374400,20046.75,20049.25,19930.25,19935.0,45562
1719388800,19934.0,20028.0,19901.0,19974.0,305206
1719403200,19974.0,20027.5,19920.25,19953.75,183436
1719417600,19946.0,19963.0,19874.25,19893.75,13815
1719432000,19893.75,19944.25,19893.5,19942.5,11286
1719446400,19942.5,19973.25,19933.5,19959.75,20495
1719460800,19959.5,20005.75,19952.0,20004.0,35404
1719475200,20004.5,20116.75,19954.0,20028.75,335736
1719489600,20028.75,20079.75,19993.5,20067.5,162923
1719504000,20063.25,20103.5,20061.0,20084.5,7871
1719518400,20084.0,20140.25,20082.75,20108.5,16232
1719532800,20108.25,20131.75,20091.75,20115.0,19282
1719547200,20115.25,20178.0,20078.0,20082.25,48202
1719561600,20082.25,20273.25,19985.25,20036.25,405918
1719576000,20036.0,20072.5,19906.25,19966.5,240162
1719763200,19970.0,19984.5,19931.5,19983.0,15795
1719777600,19982.25,20005.0,19974.75,19980.5,12867
1719849600,16470.0,16500.25,16458.75,16469.25,14248
1719864000,16469.0,16469.0,16436.25,16441.5,14185
1719878400,17664.25,17678.0,17629.75,17674.0,20394
1719892800,17674.25,17746.5,17652.75,17735.75,47810
1719907200,17735.75,17875.5,17718.75,17819.0,344862
1719921600,17819.0,17866.25,17788.0,17856.25,162895
1719936000,17856.25,17856.25,17835.25,17851.25,8668
1719950400,17851.25,17857.75,17843.0,17847.25,6978
1719964800,17978.5,18076.5,17915.75,18069.75,42177
1719979200,18069.75,18161.75,18069.75,18152.5,54893
1719993600,18152.0,18329.25,18118.75,18309.25,369239
1720008000,18309.5,18360.0,18159.0,18254.0,231986
1720022400,18279.0,18290.0,18248.25,18273.25,13962
1720036800,18272.75,18310.0,18261.25,18292.0,13087
1720108800,18348.25,18372.25,18283.75,18314.75,14928
1720123200,18315.0,18334.0,18270.25,18289.25,14830
1720137600,18184.75,18196.5,18155.0,18194.75,18192
1720152000,18194.75,18199.0,18151.0,18192.25,29027
1720166400,18192.25,18263.75,18181.75,18240.0,238795
1720180800,18240.0,18266.25,18166.5,18197.75,163189
1720195200,18194.0,18212.25,18181.0,18208.5,7707
1720209600,18208.5,18215.5,18185.5,18186.0,8591
1720224000,19089.25,19102.5,19073.0,19077.0,18082
1720238400,19076.75,19146.75,18940.0,18982.25,73268
1720252800,18982.5,19145.75,18974.0,19141.75,276122
1720267200,19141.75,19155.0,18997.0,19030.25,222488
1720368000,20591.5,20618.0,20581.25,20588.25,11322
1720382400,20587.75,20602.75,20579.25,20588.75,8327
1720396800,18399.0,18408.0,18220.0,18396.75,34168
1720411200,18396.5,18461.75,18372.0,18432.0,37809
1720425600,18433.0,18558.5,18259.25,18281.75,321598
1720440000,18282.0,18298.0,17836.25,17854.5,259346
1720454400,17873.0,17942.0,17741.75,17909.25,30558
1720468800,17905.75,18079.25,17894.25,17990.5,25935
1720569600,20217.0,20220.0,20112.0,20112.75,27807
1720584000,20113.25,20142.75,20058.0,20125.5,32354
1720598400,20126.0,20187.25,20088.5,20136.25,188444
1720612800,20136.25,20163.25,19948.0,20017.0,165012
1720627200,20025.75,20031.0,19902.5,20015.5,19551
1720641600,20015.75,20020.5,19955.0,20001.75,16972
1720656000,20949.0,20966.25,20908.25,20940.25,21604
1720670400,20941.25,20999.25,20924.0,20986.5,31533
1720684800,20985.5,21199.0,20982.75,21194.25,217871
1720699200,21194.75,21253.0,21151.25,21225.25,157364
1720713600,21224.25,21239.0,21202.5,21232.25,8785
1720728000,21231.75,21263.25,21218.5,21251.75,11291
1720972800,20580.0,20590.0,20508.0,20570.0,18152
1720987200,20570.25,20591.5,20560.0,20589.0,12011
1721001600,20588.0,20632.5,20586.5,20627.25,18632
1721016000,20626.5,20652.5,20593.75,20602.0,32544
1721030400,20602.25,20797.0,20581.75,20651.5,370088
1721044800,20652.25,20653.0,20506.25,20625.25,241965
1721059200,20628.0,20647.0,20619.0,20627.5,9234
1721073600,20628.25,20655.0,20620.0,20639.25,12102
1721088000,20639.75,20649.25,20541.75,20602.25,25553
1721102400,20602.75,20653.5,20575.0,20637.75,35616
1721116800,20638.0,20684.5,20464.5,20545.5,359910
1721131200,20545.0,20614.25,20485.75,20588.5,180379
1721145600,20591.0,20597.75,20557.0,20563.5,7703
1721160000,20564.25,20564.5,20516.75,20524.5,10380
1721174400,20524.25,20535.0,20308.25,20343.5,62234
1721188800,20343.25,20367.75,20259.75,20280.5,65142
1721203200,20280.25,20297.0,20007.75,20063.0,448049
1721217600,20063.25,20084.5,19965.75,20016.75,241551
1721232000,20024.25,20074.25,20024.25,20063.5,15570
1721246400,20063.5,20080.0,20025.0,20053.0,14666
1721260800,20052.75,20162.5,20036.25,20125.25,51670
1721275200,20124.75,20148.0,20018.5,20145.0,50911
1721289600,20144.75,20162.5,19773.0,19913.5,489686
1721304000,19913.5,19961.0,19758.75,19934.75,329376
1721318400,19955.0,19976.75,19935.25,19947.25,15729
1721332800,19948.0,19962.5,19935.75,19957.25,11119
1721347200,19957.5,19979.75,19753.5,19840.0,49317
1721361600,19840.5,19944.5,19807.5,19939.5,55242
1721376000,19938.75,19976.5,19686.5,19729.25,400907
1721390400,19729.25,19784.5,19654.0,19701.5,230921
1721577600,19749.0,19842.0,19727.25,19811.0,27780
1721592000,19810.25,19813.25,19718.75,19801.25,25319
1721606400,19800.25,19841.0,19758.0,19815.25,27741
1721620800,19815.5,19931.0,19809.25,19912.75,38785
1721635200,19912.25,20026.75,19809.75,19961.5,360337
1721649600,19961.5,20044.75,19957.5,19980.75,165259
1721664000,19982.0,19998.25,19925.0,19937.25,14124
1721678400,19938.0,19968.75,19911.5,19941.0,12427
1721692800,19941.25,19953.75,19868.25,19920.5,29945
1721707200,19921.0,20015.5,19920.25,19968.75,40975
1721721600,19968.5,20084.75,19926.5,19949.25,324695
1721736000,19949.25,19999.75,19902.75,19946.25,171626
1721750400,19883.0,19883.0,19786.25,19827.0,25152
1721764800,19828.5,19837.0,19721.25,19729.5,18007
1721779200,19729.75,19775.5,19683.25,19746.5,38076
1721793600,19746.25,19751.5,19607.5,19633.25,62453
1721808000,19633.5,19653.75,19308.5,19321.5,386452
1721822400,19321.25,19380.5,19168.75,19269.5,292798
1721836800,19260.0,19304.5,19257.5,19293.0,17716
1721851200,19292.25,19303.5,19216.0,19254.25,22021
1721865600,19254.25,19276.0,19062.0,19198.0,67382
1721880000,19198.25,19235.0,19080.0,19233.75,78695
1721894400,19233.25,19361.25,18883.25,19334.0,510342
1721908800,19334.5,19390.5,18941.0,18994.75,274213
1721923200,19003.0,19063.75,18995.0,19047.75,15051
1721937600,19047.5,19107.5,19045.75,19104.75,14230
1721952000,19104.75,19221.25,19064.5,19220.5,34024
1721966400,19219.75,19236.5,19154.5,19177.75,45107
1721980800,19178.75,19289.5,19040.25,19276.75,349742
1721995200,19277.0,19297.75,19104.0,19175.75,229403
1722182400,19171.75,19330.0,19167.75,19300.0,19956
1722196800,19299.75,19317.75,19280.0,19300.5,18020
1722211200,19301.0,19334.75,19219.75,19249.0,28556
1722225600,19249.25,19362.0,19234.75,19309.75,30596
1722240000,19310.0,19377.25,19113.25,19308.5,339797
1722254400,19308.5,19348.75,19186.0,19222.5,154612
1722268800,19217.0,19237.5,19123.0,19156.25,11806
1722283200,19156.75,19183.0,19076.0,19180.25,20146
1722297600,19181.25,19257.5,19168.75,19245.5,22386
1722312000,19246.5,19280.0,19206.75,19268.25,25080
1722326400,19268.0,19319.75,18810.75,18816.25,381697
1722340800,18816.5,19016.25,18725.0,18861.25,270469
1722355200,18865.75,19080.25,18861.75,19077.0,28395
1722369600,19078.0,19148.0,19057.0,19106.25,21333
1722384000,19106.75,19247.0,19096.0,19214.0,45504
1722398400,19215.5,19354.75,19193.5,19347.25,50807
1722412800,19347.0,19516.0,19310.75,19428.75,329055
1722427200,19429.25,19648.0,19344.75,19581.75,269737
1722441600,19593.25,19717.0,19582.25,19646.0,26089
1722456000,19645.25,19689.25,19618.75,19669.5,21388
1722470400,16441.25,16462.0,16378.25,16420.25,26537
1722484800,16420.0,16497.75,16410.0,16477.5,40403
1722499200,16477.25,16718.75,16472.25,16717.0,279966
1722513600,16716.75,16811.25,16706.0,16788.25,162287
1722528000,16788.0,16793.5,16780.5,16789.0,9432
1722542400,16789.0,16796.0,16773.0,16775.75,10027
1722556800,17846.75,17862.5,17823.25,17847.5,19726
1722571200,17847.75,17851.5,17792.25,17826.0,39841
1722585600,17825.5,17896.5,17808.0,17856.5,253766
1722600000,17856.75,17892.5,17827.25,17860.25,136079
1722614400,17854.25,17878.0,17852.25,17854.25,7774
1722628800,17854.25,17871.25,17853.5,17863.5,5962
1722643200,18292.25,18354.5,18271.5,18335.5,28067
1722657600,18335.0,18371.25,18211.0,18352.25,82399
1722672000,18352.0,18436.5,18053.25,18065.0,558311
1722686400,18065.25,18175.5,18012.5,18056.0,282101
1722729600,18289.5,18344.75,18246.5,18276.25,33733
1722744000,18276.25,18367.5,18265.75,18357.75,42361
1722758400,18358.5,18376.0,18237.5,18315.5,287555
1722772800,18315.25,18332.0,18279.5,18311.5,127706
1722787200,18314.75,18325.0,18291.5,18295.0,6588
1722801600,18294.75,18317.5,18285.0,18314.25,8043
1722816000,18186.0,18216.75,18181.0,18192.5,17644
1722830400,18192.25,18203.0,18072.5,18092.25,47550
1722844800,18091.75,18242.25,18078.5,18168.0,236090
1722859200,18168.25,18201.5,18138.75,18160.75,133062
1722873600,18160.75,18175.75,18153.25,18166.25,6145
1722888000,18166.25,18176.75,18148.75,18149.5,6355
1722988800,20588.0,20615.75,20583.0,20602.25,18230
1723003200,20602.0,20637.5,20601.0,20628.75,25206
1723017600,20629.0,20670.75,20588.0,20634.25,281678
1723032000,20634.75,20688.0,20609.0,20684.5,145625
1723046400,20681.0,20748.75,20672.5,20728.5,23488
1723060800,20728.75,20740.5,20704.0,20738.0,14661
1723075200,17990.5,18054.75,17879.0,17999.0,29759
1723089600,17998.5,18204.0,17911.25,18156.0,52248
1723104000,18157.25,18468.75,18064.25,18406.25,306537
1723118400,18407.5,18593.5,18358.0,18558.0,204782
1723132800,18550.25,18617.0,18490.25,18519.0,17161
1723147200,18520.25,18596.0,18430.25,18457.0,16092
1723219200,18400.0,18504.5,18386.0,18480.25,19908
1723233600,18480.25,18584.5,18480.25,18567.5,19363
1723248000,20002.25,20027.25,19942.5,20018.5,25367
1723262400,20018.25,20104.0,20018.25,20065.0,32883
1723276800,20064.75,20273.75,20056.25,20232.75,206872
1723291200,20232.75,20329.5,20164.75,20286.25,135125
1723305600,20294.25,20297.0,20264.5,20277.75,7065
1723320000,20277.75,20289.25,20222.75,20231.25,12980
1723334400,21251.5,21257.0,21211.25,21225.25,17250
1723348800,21225.25,21225.25,21121.75,21162.0,44433
1723363200,21162.5,21236.5,21156.25,21217.75,194124
1723377600,21217.75,21265.0,21208.0,21226.75,119218
1723478400,21649.0,21670.75,21626.75,21652.0,13949
1723492800,21652.0,21657.75,21635.0,21648.0,7889
1723507200,18693.25,18817.25,18686.0,18746.0,27892
1723521600,18746.25,18825.0,18647.5,18815.0,52067
1723536000,18815.25,19075.0,18791.25,19073.75,240236
1723550400,19073.75,19122.5,19006.5,19099.25,152512
1723564800,19099.25,19128.0,19087.0,19108.0,10029
1723579200,19108.0,19153.25,19081.75,19103.75,17305
1723593600,19104.0,19133.0,19063.5,19088.0,22109
1723608000,19088.25,19163.5,19000.0,19130.25,48358
1723622400,19131.5,19203.5,18925.5,19071.0,309160
1723636800,19070.25,19160.75,19038.25,19147.0,135964
1723651200,19142.5,19173.0,19100.5,19166.0,8972
1723665600,19165.5,19224.75,19145.5,19211.25,12340
1723680000,19211.75,19211.75,19123.0,19152.0,18445
1723694400,19151.25,19371.5,19104.75,19335.25,58745
1723708800,19335.5,19570.0,19317.25,19537.5,263277
1723723200,19538.0,19603.25,19519.75,19568.25,154440
1723737600,19570.25,19640.75,19560.75,19602.75,13777
1723752000,19601.25,19644.5,19588.0,19621.0,9953
1723766400,19620.5,19683.0,19605.0,19626.0,23594
1723780800,19625.75,19642.75,19447.5,19479.25,49010
1723795200,19478.75,19660.75,19462.5,19651.5,246995
1723809600,19652.25,19655.5,19572.25,19604.0,106662
1723996800,19629.0,19673.75,19614.5,19654.5,11560
1724011200,19653.25,19688.0,19592.5,19608.25,11763
1724025600,19608.25,19621.5,19525.25,19572.0,23101
1724040000,19572.75,19635.75,19541.5,19622.0,23680
1724054400,19622.25,19699.75,19529.0,19692.75,218239
1724068800,19692.5,19871.75,19674.0,19853.5,136133
1724083200,19857.75,19883.0,19857.75,19866.25,7059
1724097600,19865.5,19914.5,19845.0,19882.5,14599
1724112000,19883.0,19931.0,19849.75,19875.0,20632
1724126400,19875.25,19902.0,19841.5,19848.25,23880
1724140800,19848.5,19925.0,19743.0,19777.5,279554
1724155200,19778.25,19867.75,19748.25,19804.75,133624
1724169600,19803.0,19828.75,19785.5,19825.5,8764
1724184000,19824.75,19848.75,19807.5,19848.75,8633
1724198400,19848.5,19855.5,19794.5,19802.0,16759
1724212800,19802.0,19863.75,19790.5,19839.25,23609
1724227200,19839.5,19981.75,19771.5,19870.5,268551
1724241600,19871.0,19953.25,19832.75,19917.75,146921
1724256000,19921.25,19944.25,19912.25,19930.0,6480
1724270400,19929.25,19934.75,19866.0,19900.25,10470
1724284800,19900.75,19930.0,19887.5,19916.75,12525
1724299200,19917.75,19994.5,19912.75,19984.25,31733
1724313600,19984.5,20025.25,19664.0,19707.0,337996
1724328000,19707.5,19738.75,19542.0,19612.25,222381
1724342400,19621.5,19659.0,19612.5,19637.5,9207
1724356800,19636.5,19691.25,19634.5,19678.5,9771
1724371200,19679.0,19713.25,19671.75,19713.25,13455
1724385600,19713.5,19760.25,19685.0,19757.25,24299
1724400000,19757.0,19904.25,19591.75,19681.0,363356
