Date,Time,Open,High,Low,Close,Volume
07/01/2024,00:00:00,19980.5,20020.75,19916.25,19926.25,38151
07/01/2024,04:00:00,19927.0,19990.75,19901.5,19979.0,36679
07/01/2024,08:00:00,19979.0,20026.5,19811.75,20013.5,355809
07/01/2024,12:00:00,20013.75,20074.0,19977.5,20042.5,172674
07/01/2024,16:00:00,20045.75,20054.5,19969.0,19986.0,12259
07/01/2024,20:00:00,19986.5,19999.5,19961.75,19982.25,11751
07/02/2024,00:00:00,19982.5,20016.25,19933.75,19959.25,29636
07/02/2024,04:00:00,19959.0,19969.75,19910.0,19946.0,35011
07/02/2024,08:00:00,19946.25,20156.25,19943.25,20126.75,338040
07/02/2024,12:00:00,20127.25,20259.25,20120.0,20240.0,180850
07/02/2024,16:00:00,20241.0,20253.0,20231.5,20244.5,7205
07/02/2024,20:00:00,20244.0,20247.0,20231.5,20244.25,8736
07/03/2024,00:00:00,20244.5,20283.75,20234.0,20266.25,22387
07/03/2024,04:00:00,20267.0,20278.25,20205.0,20219.0,34114
07/03/2024,08:00:00,20219.0,20423.5,20207.0,20414.5,306262
07/03/2024,12:00:00,20414.5,20435.25,20405.5,20419.5,11067
07/03/2024,16:00:00,20419.25,20420.5,20390.25,20404.75,5682
07/03/2024,20:00:00,20404.25,20417.25,20397.25,20402.25,5039
07/04/2024,00:00:00,20402.0,20410.0,20396.25,20399.0,8457
07/04/2024,04:00:00,20399.5,20408.5,20396.0,20406.5,5846
07/04/2024,08:00:00,20407.0,20410.0,20369.75,20381.25,27695
07/04/2024,16:00:00,20381.25,20410.0,20361.0,20404.5,6977
07/04/2024,20:00:00,20404.25,20427.0,20400.75,20422.75,7305
07/05/2024,00:00:00,20422.75,20460.25,20417.5,20429.0,22246
07/05/2024,04:00:00,20429.25,20496.0,20373.0,20425.75,38645
07/05/2024,08:00:00,20425.5,20617.0,20411.25,20589.0,311491
07/05/2024,12:00:00,20589.25,20639.5,20575.75,20591.5,152395
07/07/2024,16:00:00,20591.5,20618.0,20581.25,20588.25,11322
07/07/2024,20:00:00,20587.75,20602.75,20579.25,20588.75,8327
07/08/2024,00:00:00,20588.0,20615.75,20583.0,20602.25,18230
07/08/2024,04:00:00,20602.0,20637.5,20601.0,20628.75,25206
07/08/2024,08:00:00,20629.0,20670.75,20588.0,20634.25,281678
07/08/2024,12:00:00,20634.75,20688.0,20609.0,20684.5,145625
07/08/2024,16:00:00,20681.0,20748.75,20672.5,20728.5,23488
07/08/2024,20:00:00,20728.75,20740.5,20704.0,20738.0,14661
07/09/2024,00:00:00,20738.25,20742.5,20712.25,20732.75,18196
07/09/2024,04:00:00,20732.5,20747.75,20703.25,20721.5,25345
07/09/2024,08:00:00,20722.0,20771.75,20644.0,20676.0,312475
