time,open,high,low,close,volume
1735498800,21710.25,21712.0,21705.0,21707.5,146
1735498980,21708.5,21709.5,21700.0,21701.75,218
1735499160,21702.5,21705.0,21685.5,21690.5,404
1735499340,21689.5,21695.75,21688.0,21695.5,234
1735499520,21695.75,21697.5,21680.5,21681.0,367
1735499700,21680.5,21691.5,21679.0,21691.25,182
1735499880,21691.5,21697.25,21686.75,21688.75,226
1735500060,21689.0,21696.25,21687.5,21696.25,78
1735500240,21697.0,21702.25,21695.5,21700.5,193
1735500420,21700.75,21705.25,21698.5,21698.5,164
1735500600,21700.25,21703.0,21697.0,21697.25,79
1735500780,21698.5,21698.75,21694.5,21696.0,74
1735500960,21696.0,21696.75,21689.75,21694.5,92
1735501140,21695.25,21699.0,21692.75,21698.5,87
1735501320,21699.5,21703.5,21696.75,21702.25,105
1735501500,21702.25,21706.0,21700.25,21700.75,89
1735501680,21701.5,21707.25,21701.25,21703.75,81
1735501860,21703.5,21712.75,21701.5,21711.75,213
1735502040,21711.0,21711.5,21706.0,21706.0,89
1735502220,21706.0,21710.0,21706.0,21709.75,35
1735502400,21707.75,21707.75,21700.25,21704.75,188
1735502580,21702.0,21711.25,21701.75,21711.25,80
1735502760,21710.25,21711.25,21706.5,21709.75,75
1735502940,21711.25,21711.5,21707.0,21709.75,60
1735503120,21710.0,21710.75,21701.75,21703.5,108
1735503300,21704.25,21705.5,21695.5,21696.5,114
1735503480,21696.75,21700.5,21695.25,21699.25,90
1735503660,21698.25,21702.0,21697.75,21697.75,56
1735503840,21698.25,21700.5,21691.25,21692.75,155
1735504020,21692.75,21697.25,21688.5,21694.0,182
1735504200,21693.25,21698.5,21691.75,21695.0,120
1735504380,21694.75,21696.25,21693.25,21696.0,28
1735504560,21695.75,21699.75,21695.25,21696.0,57
1735504740,21696.75,21699.5,21693.75,21697.0,81
1735504920,21696.25,21699.0,21693.0,21695.25,66
1735505100,21695.5,21698.0,21691.25,21692.5,57
1735505280,21692.0,21692.0,21688.5,21689.75,92
1735505460,21688.75,21693.5,21686.5,21686.75,138
1735505640,21687.0,21692.5,21685.25,21689.25,119
1735505820,21688.25,21692.5,21687.5,21689.25,68
1735506000,21689.0,21689.0,21678.0,21684.0,279
1735506180,21683.25,21685.75,21680.25,21684.5,107
1735506360,21685.25,21688.0,21682.0,21685.0,105
1735506540,21686.25,21689.0,21680.5,21682.25,101
1735506720,21682.5,21682.75,21678.5,21680.0,66
1735506900,21680.75,21687.0,21679.25,21686.5,117
1735507080,21685.0,21690.5,21681.0,21687.75,115
1735507260,21688.75,21689.0,21682.75,21684.0,53
1735507440,21684.25,21688.0,21684.25,21685.75,47
1735507620,21686.75,21690.0,21686.0,21687.75,65
1735507800,21687.75,21691.5,21687.0,21690.0,100
1735507980,21690.25,21690.5,21686.75,21688.0,52
1735508160,21688.25,21693.5,21688.25,21689.25,78
1735508340,21689.75,21691.5,21687.75,21690.0,39
1735508520,21689.5,21692.75,21689.5,21691.25,28
1735508700,21691.0,21691.5,21687.0,21691.5,38
1735508880,21690.5,21690.5,21684.75,21687.25,46
1735509060,21686.5,21687.0,21674.5,21674.5,217
1735509240,21674.25,21681.5,21674.25,21677.5,165
1735509420,21677.5,21681.5,21677.0,21680.25,60
1735509600,21680.25,21684.0,21679.5,21683.25,73
1735509780,21683.75,21685.0,21679.25,21684.5,60
1735509960,21684.0,21690.0,21684.0,21689.0,124
1735510140,21688.5,21690.5,21687.25,21689.0,41
1735510320,21688.75,21690.5,21683.5,21683.5,114
1735510500,21683.5,21684.5,21676.0,21678.25,118
1735510680,21676.5,21682.75,21674.5,21680.25,183
1735510860,21679.25,21683.25,21678.75,21682.5,55
1735511040,21680.0,21680.75,21675.5,21676.5,80
1735511220,21677.0,21678.5,21676.0,21677.25,36
1735511400,21677.75,21683.25,21677.25,21681.0,86
1735511580,21682.0,21687.25,21682.0,21684.0,117
1735511760,21684.5,21686.75,21682.5,21685.0,49
1735511940,21684.75,21687.75,21684.75,21687.0,81
1735512120,21687.5,21691.0,21686.5,21690.75,91
1735512300,21691.25,21695.5,21689.75,21691.75,153
1735512480,21692.75,21694.25,21691.75,21692.25,50
1735512660,21692.5,21692.5,21684.75,21687.75,109
1735512840,21686.5,21689.25,21685.5,21688.75,22
1735513020,21687.25,21688.75,21685.25,21688.75,48
1735513200,21688.25,21690.75,21682.25,21684.0,82
1735513380,21684.0,21688.5,21680.0,21688.5,134
1735513560,21688.5,21690.5,21685.25,21686.75,72
1735513740,21687.0,21690.25,21681.25,21681.25,75
1735513920,21681.25,21683.75,21678.5,21679.25,83
1735514100,21678.75,21682.75,21678.0,21682.25,65
1735514280,21682.75,21684.75,21679.5,21680.5,50
1735514460,21680.5,21681.25,21678.25,21680.0,36
1735514640,21679.0,21684.75,21677.0,21678.25,93
1735514820,21677.25,21678.5,21670.5,21674.0,203
1735515000,21673.5,21677.0,21656.0,21657.25,580
1735515180,21657.0,21661.0,21649.25,21659.5,536
1735515360,21659.25,21659.25,21653.5,21654.5,146
1735515540,21654.25,21656.75,21651.0,21656.5,85
1735515720,21656.0,21660.0,21653.25,21654.0,94
1735515900,21653.0,21657.0,21652.0,21654.0,74
1735516080,21655.0,21660.0,21653.25,21659.0,59
1735516260,21659.75,21661.0,21656.75,21660.5,154
1735516440,21660.5,21663.5,21656.25,21656.25,91
1735516620,21657.25,21660.0,21657.25,21659.75,46
1735516800,21658.5,21661.75,21651.5,21660.75,196
1735516980,21661.75,21669.0,21661.75,21666.75,176
1735517160,21665.25,21674.5,21665.0,21669.25,171
1735517340,21670.5,21674.25,21669.5,21674.0,76
1735517520,21673.0,21683.0,21673.0,21679.75,259
1735517700,21678.75,21687.5,21678.75,21682.75,156
1735517880,21682.0,21682.0,21675.25,21678.75,119
1735518060,21679.0,21682.0,21677.25,21679.5,70
1735518240,21680.0,21687.0,21680.0,21685.0,187
1735518420,21685.0,21688.25,21684.0,21685.5,139
1735518600,21687.0,21688.5,21681.25,21684.25,159
1735518780,21685.25,21689.25,21679.75,21679.75,208
1735518960,21680.5,21685.5,21680.5,21683.0,79
1735519140,21682.0,21682.0,21673.5,21674.0,126
1735519320,21674.5,21677.75,21661.0,21661.0,366
1735519500,21660.5,21665.0,21647.5,21657.0,517
1735519680,21656.5,21664.25,21655.25,21659.75,137
1735519860,21659.25,21660.25,21652.0,21654.0,191
1735520040,21655.0,21656.75,21651.0,21655.0,146
1735520220,21657.25,21661.0,21652.25,21656.5,177
1735520400,21655.75,21657.5,21641.0,21642.25,393
1735520580,21642.0,21649.5,21632.5,21639.25,536
1735520760,21639.5,21647.75,21636.5,21645.5,132
1735520940,21645.25,21653.75,21638.25,21651.75,220
1735521120,21651.5,21653.25,21639.75,21644.75,206
1735521300,21643.75,21653.0,21641.0,21643.0,164
1735521480,21643.0,21643.0,21624.5,21630.5,465
1735521660,21630.75,21630.75,21624.75,21629.0,201
1735521840,21628.0,21630.75,21625.0,21629.25,157
1735522020,21629.0,21629.75,21619.5,21622.25,437
1735522200,21621.25,21628.75,21615.5,21616.75,462
1735522380,21616.75,21624.75,21613.0,21619.75,389
1735522560,21620.5,21625.25,21618.0,21621.75,191
1735522740,21622.0,21634.0,21621.0,21628.5,266
1735522920,21629.0,21633.5,21623.0,21624.25,174
1735523100,21623.75,21641.0,21622.5,21641.0,336
1735523280,21640.75,21640.75,21629.5,21632.25,274
1735523460,21632.75,21634.5,21625.5,21626.0,136
1735523640,21625.0,21633.75,21624.5,21633.25,178
1735523820,21633.0,21637.5,21631.0,21633.5,161
1735524000,21632.5,21643.75,21620.0,21641.0,694
1735524180,21641.5,21661.25,21635.0,21659.75,674
1735524360,21659.0,21659.0,21637.75,21647.75,523
1735524540,21646.75,21653.25,21639.0,21643.25,421
1735524720,21641.75,21646.0,21629.0,21646.0,540
1735524900,21645.0,21656.75,21644.75,21654.5,552
1735525080,21653.0,21657.5,21649.25,21649.25,239
1735525260,21649.5,21657.25,21646.75,21653.75,284
1735525440,21654.25,21660.25,21651.5,21655.5,356
1735525620,21655.25,21666.5,21653.75,21663.75,471
1735525800,21663.0,21673.25,21662.75,21667.5,438
1735525980,21667.25,21667.25,21659.75,21663.75,275
1735526160,21663.5,21669.75,21663.0,21666.5,186
1735526340,21667.25,21669.5,21662.5,21667.5,225
1735526520,21666.5,21666.5,21656.75,21660.25,185
1735526700,21660.25,21667.25,21656.25,21657.25,267
1735526880,21656.75,21661.5,21645.75,21650.25,372
1735527060,21652.5,21656.5,21646.0,21655.25,202
1735527240,21654.0,21662.5,21651.0,21651.0,257
1735527420,21651.0,21654.25,21646.5,21651.5,184
1735527600,21652.25,21661.25,21650.25,21657.0,371
1735527780,21657.5,21660.75,21642.0,21645.75,449
1735527960,21646.5,21646.75,21636.25,21640.5,468
1735528140,21639.5,21645.0,21636.5,21640.5,342
1735528320,21640.0,21646.25,21635.5,21641.25,312
1735528500,21640.75,21642.5,21636.5,21637.75,203
1735528680,21638.0,21640.0,21622.0,21636.5,630
1735528860,21636.75,21639.25,21630.5,21636.5,232
1735529040,21636.75,21646.5,21635.5,21645.75,329
1735529220,21645.75,21657.0,21645.75,21646.25,483
1735529400,21645.75,21649.0,21638.5,21638.75,255
1735529580,21638.75,21648.75,21634.75,21646.5,276
1735529760,21646.5,21650.75,21639.75,21642.5,185
1735529940,21643.25,21645.5,21639.0,21643.5,162
1735530120,21643.0,21643.5,21635.75,21641.5,234
1735530300,21642.0,21642.0,21632.75,21639.75,255
1735530480,21640.5,21648.25,21638.75,21648.25,280
1735530660,21648.0,21654.0,21648.0,21649.0,224
1735530840,21650.0,21652.75,21646.0,21648.0,167
1735531020,21648.5,21651.25,21640.25,21644.5,202
1735531200,21643.5,21646.75,21639.75,21646.5,113
1735531380,21647.25,21652.25,21644.25,21651.0,128
1735531560,21650.75,21657.25,21648.5,21654.25,245
1735531740,21653.75,21660.0,21652.0,21658.25,186
1735531920,21657.75,21664.75,21656.0,21657.0,306
1735532100,21656.25,21660.5,21656.0,21659.5,136
1735532280,21659.25,21662.25,21657.25,21660.5,116
1735532460,21659.75,21660.5,21652.75,21654.75,116
1735532640,21655.25,21656.5,21650.5,21655.25,215
1735532820,21655.5,21659.5,21648.0,21653.0,267
1735533000,21654.0,21658.0,21653.75,21657.0,124
1735533180,21656.75,21658.25,21655.0,21656.5,89
1735533360,21655.75,21656.0,21650.75,21653.0,94
1735533540,21654.0,21654.0,21647.5,21653.0,146
1735533720,21653.75,21654.0,21648.5,21648.5,92
1735533900,21648.5,21650.0,21644.5,21645.0,185
1735534080,21645.0,21659.5,21644.75,21656.0,272
1735534260,21655.0,21656.5,21650.25,21652.0,127
1735534440,21651.5,21654.5,21649.25,21653.75,95
1735534620,21653.0,21654.5,21650.0,21650.25,95
1735534800,21650.75,21656.5,21650.75,21656.0,127
1735534980,21655.75,21657.0,21653.75,21654.5,77
1735535160,21655.0,21657.75,21655.0,21655.0,88
1735535340,21655.0,21655.75,21648.5,21649.25,168
1735535520,21649.25,21653.25,21649.0,21652.75,142
1735535700,21653.25,21657.0,21653.25,21655.0,138
1735535880,21655.25,21657.5,21651.25,21656.75,118
1735536060,21655.75,21665.0,21655.75,21662.0,215
1735536240,21661.5,21666.75,21661.25,21665.25,146
1735536420,21665.0,21667.5,21664.25,21665.5,130
1735536600,21665.25,21667.0,21663.5,21663.5,115
1735536780,21663.0,21663.75,21658.75,21663.0,215
1735536960,21662.75,21663.75,21656.5,21659.75,121
1735537140,21660.0,21663.25,21656.75,21661.0,81
1735537320,21662.0,21663.5,21658.75,21659.25,91
1735537500,21660.25,21661.5,21657.0,21659.5,66
1735537680,21659.5,21660.25,21655.75,21658.5,82
1735537860,21658.5,21660.25,21654.25,21656.75,128
1735538040,21656.5,21656.75,21654.0,21654.75,121
1735538220,21654.0,21654.0,21641.75,21646.5,480
1735538400,21647.75,21649.75,21642.5,21645.75,389
1735538580,21645.25,21650.0,21644.0,21648.5,170
1735538760,21648.25,21653.5,21646.0,21648.0,236
1735538940,21648.25,21652.0,21638.5,21638.5,239
1735539120,21638.5,21639.0,21630.25,21631.0,471
1735539300,21631.25,21637.25,21631.0,21637.25,246
1735539480,21636.75,21637.75,21622.25,21622.25,366
1735539660,21622.75,21625.0,21613.0,21619.0,688
1735539840,21619.25,21620.5,21607.0,21619.0,607
1735540020,21619.5,21620.25,21613.75,21614.5,231
1735540200,21615.25,21623.75,21584.25,21596.5,1267
1735540380,21596.0,21603.5,21586.0,21586.25,811
1735540560,21587.0,21588.75,21554.5,21555.75,1645
1735540740,21556.25,21559.5,21530.5,21531.5,1575
1735540920,21530.75,21531.75,21491.5,21508.25,2843
1735541100,21509.25,21524.25,21500.0,21515.0,1275
1735541280,21514.25,21515.5,21441.75,21462.75,3778
1735541460,21466.25,21486.25,21460.75,21478.75,1360
1735541640,21478.0,21496.5,21467.25,21492.5,1607
1735541820,21491.25,21491.25,21479.0,21482.25,757
1735542000,21482.25,21496.0,21474.25,21493.0,936
1735542180,21493.0,21494.5,21471.5,21474.75,980
1735542360,21474.0,21486.25,21467.75,21470.75,894
1735542540,21470.25,21473.75,21455.0,21456.0,910
1735542720,21456.0,21472.0,21454.75,21455.0,892
1735542900,21455.5,21467.0,21444.5,21463.0,1594
1735543080,21463.75,21484.5,21461.0,21473.0,1026
1735543260,21473.25,21480.75,21463.75,21473.0,702
1735543440,21473.0,21482.0,21471.0,21473.75,549
1735543620,21473.75,21474.0,21458.75,21462.5,708
1735543800,21462.5,21474.5,21451.25,21455.25,1091
1735543980,21454.75,21459.5,21412.75,21416.5,1948
1735544160,21417.25,21418.25,21394.25,21406.5,2322
1735544340,21405.75,21424.25,21396.5,21423.25,1544
1735544520,21422.0,21423.25,21400.75,21400.75,1307
1735544700,21400.5,21406.5,21379.75,21393.25,2094
1735544880,21392.75,21407.5,21385.0,21386.0,1367
1735545060,21387.0,21404.25,21378.5,21386.0,1383
1735545240,21386.25,21392.0,21358.75,21359.25,1954
1735545420,21360.0,21382.75,21358.5,21378.0,1897
1735545600,21378.75,21386.25,21375.0,21379.5,1891
1735545780,21379.75,21425.75,21375.5,21416.75,2343
1735545960,21416.75,21417.75,21391.75,21405.25,2060
1735546140,21405.25,21411.5,21393.5,21407.0,970
1735546320,21406.5,21423.5,21406.0,21414.75,1377
1735546500,21414.25,21415.0,21398.0,21403.0,874
1735546680,21403.5,21416.75,21398.0,21411.25,913
1735546860,21411.25,21413.5,21392.0,21397.5,931
1735547040,21397.0,21408.25,21383.75,21401.25,1874
1735547220,21401.75,21415.75,21393.75,21409.5,2227
1735547400,21409.0,21416.0,21370.25,21386.0,9869
1735547580,21385.5,21396.25,21330.5,21362.0,10071
1735547760,21361.5,21382.25,21339.75,21377.5,6084
1735547940,21377.0,21387.5,21337.75,21354.25,6141
1735548120,21354.0,21354.75,21309.5,21333.5,6688
1735548300,21333.5,21334.5,21296.5,21319.75,6637
1735548480,21320.0,21365.25,21310.25,21360.75,5846
1735548660,21360.75,21365.0,21324.0,21324.5,4590
1735548840,21325.5,21346.75,21316.75,21327.75,3617
1735549020,21327.25,21328.25,21283.25,21288.0,6297
1735549200,21288.0,21336.0,21253.0,21283.0,10613
1735549380,21283.75,21318.5,21273.75,21311.25,4989
1735549560,21310.0,21325.25,21290.75,21304.5,4240
1735549740,21305.5,21328.5,21283.0,21327.5,4470
1735549920,21326.0,21355.0,21311.0,21351.25,4259
1735550100,21351.25,21351.25,21294.0,21295.0,3867
1735550280,21295.75,21321.25,21291.0,21294.25,2822
1735550460,21294.5,21310.0,21283.5,21285.0,3144
1735550640,21285.0,21301.0,21262.25,21276.75,5606
1735550820,21277.5,21288.75,21266.5,21279.75,2535
1735551000,21280.25,21299.5,21276.25,21287.5,3435
1735551180,21285.5,21312.0,21282.5,21289.75,3530
1735551360,21289.75,21332.25,21278.75,21323.75,3931
1735551540,21323.5,21378.75,21315.75,21347.5,7519
1735551720,21347.75,21381.5,21341.0,21370.75,3712
1735551900,21370.5,21402.75,21334.25,21341.0,5456
1735552080,21340.25,21345.75,21308.75,21312.25,5068
1735552260,21312.25,21330.75,21302.0,21325.0,3843
1735552440,21323.25,21364.0,21318.75,21356.0,4027
1735552620,21355.5,21373.5,21344.75,21373.0,2981
1735552800,21371.5,21375.0,21340.75,21353.5,2955
1735552980,21354.25,21371.25,21341.5,21369.25,2271
1735553160,21369.0,21369.0,21353.25,21365.75,1958
1735553340,21365.0,21381.0,21358.0,21365.25,2463
1735553520,21365.75,21371.5,21354.25,21365.75,1703
1735553700,21364.5,21385.5,21361.0,21375.75,1906
1735553880,21376.0,21421.5,21373.0,21420.5,3889
1735554060,21420.75,21423.5,21384.0,21385.25,3067
1735554240,21385.0,21390.0,21376.75,21385.25,2707
1735554420,21384.25,21399.75,21375.0,21398.0,2339
1735554600,21397.75,21413.0,21394.5,21400.75,2414
1735554780,21401.25,21423.25,21398.5,21414.0,2218
1735554960,21415.75,21432.25,21412.0,21420.0,2461
1735555140,21420.0,21447.25,21416.5,21443.5,2597
1735555320,21443.5,21464.5,21440.0,21458.25,2808
1735555500,21458.75,21462.75,21432.0,21437.5,2875
1735555680,21436.75,21442.25,21413.25,21438.5,3435
1735555860,21439.25,21449.25,21431.0,21442.0,1909
1735556040,21442.25,21462.25,21437.5,21460.0,1519
1735556220,21459.25,21469.75,21446.75,21458.5,1987
1735556400,21459.25,21490.25,21457.25,21487.75,2812
1735556580,21487.5,21490.5,21469.25,21472.25,2059
1735556760,21472.5,21474.0,21447.5,21470.75,2668
1735556940,21471.25,21492.5,21463.25,21487.75,2190
1735557120,21488.5,21495.0,21471.75,21475.0,2424
1735557300,21474.25,21483.5,21471.0,21481.5,1229
1735557480,21482.25,21497.25,21477.25,21494.25,1642
1735557660,21494.25,21512.0,21485.25,21499.5,2801
1735557840,21498.75,21513.5,21496.5,21502.75,1773
1735558020,21502.0,21519.5,21493.75,21515.5,1884
1735558200,21515.75,21526.5,21510.25,21523.25,1933
1735558380,21523.0,21529.75,21512.0,21520.0,1905
1735558560,21520.25,21523.75,21505.75,21520.0,2212
1735558740,21519.75,21529.25,21517.25,21523.5,1364
1735558920,21523.25,21541.25,21510.75,21538.25,2440
1735559100,21538.0,21557.75,21531.0,21552.25,2589
1735559280,21551.5,21564.0,21549.25,21559.5,2494
1735559460,21560.0,21567.0,21545.0,21548.0,2262
1735559640,21548.25,21549.75,21501.5,21507.5,4393
1735559820,21508.0,21565.0,21491.0,21552.75,4755
1735560000,21552.75,21555.5,21514.75,21517.25,3361
1735560180,21517.0,21532.75,21513.25,21520.0,1925
1735560360,21519.25,21537.5,21506.0,21530.75,2342
1735560540,21530.0,21550.0,21526.0,21549.25,1877
1735560720,21549.25,21564.0,21542.25,21556.25,1863
1735560900,21555.25,21571.0,21539.5,21544.75,2516
1735561080,21545.25,21553.0,21527.25,21543.25,1713
1735561260,21543.25,21549.0,21517.25,21526.25,2448
1735561440,21525.75,21527.0,21487.75,21504.25,3565
1735561620,21505.0,21534.75,21494.75,21521.75,2709
1735561800,21521.75,21535.75,21513.0,21526.0,1981
1735561980,21525.25,21557.75,21525.25,21550.75,1735
1735562160,21550.75,21553.0,21513.5,21534.5,2472
1735562340,21534.0,21542.25,21529.75,21536.75,1195
1735562520,21536.5,21560.25,21529.25,21551.25,2030
1735562700,21551.75,21566.0,21545.75,21562.75,1747
1735562880,21563.0,21563.75,21547.25,21548.75,1465
1735563060,21549.0,21553.0,21533.75,21536.5,1836
1735563240,21535.5,21550.0,21531.25,21543.0,943
1735563420,21544.25,21552.5,21534.25,21542.5,1096
1735563600,21542.5,21548.75,21532.0,21539.0,1216
1735563780,21538.75,21546.25,21529.5,21533.5,1244
1735563960,21533.0,21533.5,21503.75,21516.5,2765
1735564140,21517.25,21535.0,21513.5,21513.5,1855
1735564320,21513.25,21513.75,21486.0,21502.5,2907
1735564500,21502.5,21518.75,21502.25,21510.25,1489
1735564680,21510.5,21511.0,21484.25,21488.5,1738
1735564860,21489.25,21496.0,21475.75,21486.25,2222
1735565040,21486.5,21519.0,21486.5,21508.0,2655
1735565220,21507.75,21520.5,21500.0,21508.0,1706
1735565400,21508.5,21537.0,21505.25,21525.75,2428
1735565580,21524.75,21527.0,21511.75,21517.25,1253
1735565760,21516.5,21519.25,21504.75,21511.5,1452
1735565940,21512.25,21523.75,21509.75,21518.5,1204
1735566120,21518.25,21530.75,21512.25,21513.0,1238
1735566300,21513.25,21533.5,21511.0,21531.0,1203
1735566480,21530.75,21531.0,21516.25,21517.5,795
1735566660,21517.0,21536.0,21513.75,21530.75,1287
1735566840,21530.0,21532.0,21521.25,21531.75,988
1735567020,21531.0,21541.75,21526.25,21529.5,1542
1735567200,21528.75,21534.25,21520.25,21530.5,1097
1735567380,21530.75,21531.0,21507.75,21515.25,1725
1735567560,21515.25,21521.5,21501.0,21516.0,1553
1735567740,21516.0,21525.5,21504.5,21505.25,1480
1735567920,21506.0,21536.0,21502.25,21527.25,2014
1735568100,21528.0,21539.75,21520.0,21538.25,1512
1735568280,21538.25,21544.0,21528.0,21531.5,1330
1735568460,21531.25,21532.25,21520.25,21522.0,1209
1735568640,21522.25,21525.0,21497.75,21501.75,2078
