Date,Time,Open,High,Low,Close,Volume
04/01/2024,00:00:00,18589.5,18589.75,18584.75,18584.75,290
04/01/2024,00:05:00,18585.0,18589.0,18584.5,18586.75,175
04/01/2024,00:10:00,18587.25,18592.75,18583.75,18585.0,404
04/01/2024,00:15:00,18585.0,18585.0,18581.0,18583.0,241
04/01/2024,00:20:00,18583.0,18587.25,18583.0,18586.75,156
04/01/2024,00:25:00,18587.25,18588.0,18583.25,18585.0,132
04/01/2024,00:30:00,18584.25,18584.75,18578.75,18579.0,207
04/01/2024,00:35:00,18579.75,18581.5,18578.0,18578.5,176
04/01/2024,00:40:00,18578.0,18580.25,18577.0,18578.25,110
04/01/2024,00:45:00,18578.75,18581.0,18577.5,18580.25,115
04/01/2024,00:50:00,18580.0,18582.0,18577.0,18578.25,197
04/01/2024,00:55:00,18578.5,18578.5,18571.25,18573.0,449
04/01/2024,01:00:00,18572.5,18578.25,18571.5,18574.75,404
04/01/2024,01:05:00,18574.5,18582.5,18573.75,18579.75,288
04/01/2024,01:10:00,18579.5,18582.0,18576.75,18580.0,219
04/01/2024,01:15:00,18580.5,18580.5,18575.0,18575.75,190
04/01/2024,01:20:00,18576.0,18577.5,18573.25,18577.25,166
04/01/2024,01:25:00,18577.5,18580.25,18574.25,18577.25,234
04/01/2024,01:30:00,18578.0,18581.25,18574.5,18577.25,268
04/01/2024,01:35:00,18577.25,18577.25,18574.25,18575.5,110
04/01/2024,01:40:00,18575.75,18575.75,18571.5,18573.5,159
04/01/2024,01:45:00,18573.5,18574.25,18568.5,18568.5,252
04/01/2024,01:50:00,18569.0,18571.75,18567.0,18569.0,288
04/01/2024,01:55:00,18569.75,18571.25,18567.5,18569.0,174
04/01/2024,02:00:00,18569.0,18577.0,18568.5,18573.0,548
04/01/2024,02:05:00,18572.5,18576.25,18570.5,18575.25,189
04/01/2024,02:10:00,18576.0,18588.0,18575.0,18587.0,528
04/01/2024,02:15:00,18587.5,18591.0,18584.25,18587.5,583
04/01/2024,02:20:00,18588.0,18593.75,18588.0,18591.25,523
04/01/2024,02:25:00,18591.75,18598.25,18591.75,18594.75,712
04/01/2024,02:30:00,18594.75,18602.75,18594.75,18601.25,792
04/01/2024,02:35:00,18601.75,18602.5,18596.5,18597.0,445
04/01/2024,02:40:00,18596.75,18598.0,18595.0,18597.0,242
04/01/2024,02:45:00,18596.75,18599.0,18593.0,18593.25,230
04/01/2024,02:50:00,18593.5,18599.0,18593.0,18593.75,270
04/01/2024,02:55:00,18594.0,18598.0,18593.25,18597.0,192
04/01/2024,03:00:00,18597.25,18597.75,18581.5,18583.25,980
04/01/2024,03:05:00,18583.0,18583.0,18564.75,18565.0,1187
04/01/2024,03:10:00,18565.0,18565.5,18557.0,18562.0,1052
04/01/2024,03:15:00,18562.25,18568.25,18559.5,18568.0,736
04/01/2024,03:20:00,18568.0,18574.5,18567.25,18572.5,517
04/01/2024,03:25:00,18572.0,18576.75,18570.75,18575.0,395
04/01/2024,03:30:00,18574.25,18580.0,18574.0,18578.5,409
04/01/2024,03:35:00,18578.0,18582.0,18575.75,18580.5,388
04/01/2024,03:40:00,18580.5,18581.25,18574.25,18576.25,354
04/01/2024,03:45:00,18577.0,18578.0,18572.5,18573.25,286
04/01/2024,03:50:00,18573.5,18580.0,18573.5,18578.0,239
04/01/2024,03:55:00,18578.0,18579.75,18576.75,18577.25,210
04/01/2024,04:00:00,18577.25,18579.75,18575.5,18577.5,184
04/01/2024,04:05:00,18578.25,18579.75,18572.25,18575.5,302
04/01/2024,04:10:00,18576.0,18577.0,18571.25,18571.75,198
04/01/2024,04:15:00,18571.25,18574.75,18569.5,18571.0,279
04/01/2024,04:20:00,18571.0,18572.0,18564.75,18566.5,354
04/01/2024,04:25:00,18565.75,18567.25,18564.5,18566.75,205
04/01/2024,04:30:00,18567.0,18567.75,18561.75,18566.25,356
04/01/2024,04:35:00,18566.25,18566.75,18560.5,18562.75,211
04/01/2024,04:40:00,18563.0,18568.75,18563.0,18567.5,179
04/01/2024,04:45:00,18567.0,18569.5,18565.5,18566.25,194
04/01/2024,04:50:00,18566.75,18572.0,18565.0,18572.0,259
04/01/2024,04:55:00,18572.25,18574.5,18569.0,18571.0,286
04/01/2024,05:00:00,18571.0,18574.0,18571.0,18573.75,206
04/01/2024,05:05:00,18573.75,18576.25,18571.5,18572.75,228
04/01/2024,05:10:00,18572.75,18575.25,18568.5,18574.5,361
04/01/2024,05:15:00,18574.5,18579.5,18574.5,18577.5,408
04/01/2024,05:20:00,18577.75,18580.5,18576.75,18578.5,276
04/01/2024,05:25:00,18578.0,18579.25,18576.5,18578.25,196
04/01/2024,05:30:00,18578.25,18583.0,18576.5,18579.0,516
04/01/2024,05:35:00,18579.5,18582.5,18576.0,18576.0,320
04/01/2024,05:40:00,18576.0,18579.25,18573.5,18578.0,295
04/01/2024,05:45:00,18577.75,18578.25,18574.75,18575.75,155
04/01/2024,05:50:00,18575.25,18581.25,18574.0,18578.25,384
04/01/2024,05:55:00,18578.0,18580.75,18576.75,18580.0,163
04/01/2024,06:00:00,18579.75,18579.75,18561.25,18561.75,1103
04/01/2024,06:05:00,18561.25,18563.5,18557.0,18561.5,723
04/01/2024,06:10:00,18561.0,18562.75,18555.0,18557.0,555
04/01/2024,06:15:00,18556.5,18559.5,18546.25,18547.0,870
04/01/2024,06:20:00,18546.5,18547.25,18539.0,18540.5,1250
04/01/2024,06:25:00,18539.75,18540.0,18532.75,18537.5,929
04/01/2024,06:30:00,18537.25,18537.25,18528.0,18534.0,1213
04/01/2024,06:35:00,18534.0,18544.0,18533.0,18544.0,771
04/01/2024,06:40:00,18544.5,18545.0,18540.0,18541.25,424
04/01/2024,06:45:00,18541.5,18543.25,18537.75,18542.75,452
04/01/2024,06:50:00,18542.5,18543.75,18537.0,18543.25,403
04/01/2024,06:55:00,18543.0,18544.0,18538.75,18542.0,277
04/01/2024,07:00:00,18542.25,18542.25,18536.25,18537.5,518
04/01/2024,07:05:00,18536.75,18536.75,18506.25,18513.25,3518
04/01/2024,07:10:00,18513.5,18515.75,18502.25,18510.5,1736
04/01/2024,07:15:00,18509.75,18512.0,18502.0,18509.75,1241
04/01/2024,07:20:00,18509.25,18510.0,18496.25,18504.5,1756
04/01/2024,07:25:00,18504.0,18512.0,18503.0,18509.5,925
04/01/2024,07:30:00,18509.25,18509.25,18493.25,18501.25,1984
04/01/2024,07:35:00,18501.75,18511.25,18501.5,18507.25,1149
04/01/2024,07:40:00,18508.0,18518.75,18506.75,18516.5,1332
04/01/2024,07:45:00,18515.75,18521.75,18515.25,18517.25,905
04/01/2024,07:50:00,18517.25,18521.25,18513.75,18518.25,792
04/01/2024,07:55:00,18518.75,18519.5,18509.25,18515.25,943
04/01/2024,08:00:00,18515.25,18515.5,18501.25,18503.5,1446
04/01/2024,08:05:00,18504.0,18510.5,18503.75,18509.75,911
04/01/2024,08:10:00,18509.75,18510.75,18496.25,18496.75,1235
04/01/2024,08:15:00,18496.75,18499.25,18478.0,18486.75,4777
04/01/2024,08:20:00,18486.75,18497.25,18481.75,18494.25,2236
04/01/2024,08:25:00,18494.75,18503.0,18489.25,18500.75,2707
04/01/2024,08:30:00,18500.5,18551.5,18482.5,18550.5,20675
04/01/2024,08:35:00,18550.75,18596.75,18550.0,18595.0,19841
04/01/2024,08:40:00,18595.25,18605.25,18583.5,18587.25,13771
04/01/2024,08:45:00,18587.75,18607.0,18578.75,18586.75,11814
04/01/2024,08:50:00,18587.0,18596.75,18580.5,18594.25,7917
04/01/2024,08:55:00,18594.0,18603.25,18580.75,18586.0,6500
04/01/2024,09:00:00,18584.5,18604.25,18547.25,18551.0,17880
04/01/2024,09:05:00,18550.75,18582.5,18546.75,18576.25,9663
